key,en,pl
excito_encounter_witch_1_1,Reveal yourselves! #1.30 Hooded hoodlums!,Pokażcie się! #1.30 Zakapturzone chuliganki!
excito_encounter_witch_2_1,Witches don't negotiate. #1.40 I suggest brute force.,Czarownice nie negocjują. #1.40 Sugeruję brutalną siłę.
excito_encounter_witch_3_1,"They're not cleaning with those brooms, #1.50 I can tell ya that much.","Na pewno nie sprzątają tymi miotłami, #1.50 tyle ci powiem."
excito_encounter_wizard_1_1,Sorcerer schmorcerer!,"Czarodziej, szmarodziej!"
excito_encounter_wizard_2_1,"Time to retire, old man!","Czas na emeryturę, staruszku!"
excito_encounter_wizard_3_1,"How do you spell PUNCH, wizzy?","Jak się pisze CIOS, czarusiu?"
excito_encounter_bat_1_1,Bats! #0.90 I prefer the sporty type.,Nietoperze! #0.90 Wolę te sportowe.
excito_encounter_bat_2_1,"Can't stand bats, man!","Nie znoszę nietoperzy, stary!"
excito_encounter_bat_3_1,Bats are my least favorite bird.,Nietoperze to mój najmniej ulubiony ptak.
excito_encounter_blob_1_1,I remember the days when squids stayed in the ocean...,"Pamiętam czasy, kiedy kałamarnice siedziały w oceanie..."
excito_encounter_blob_2_1,Those are some gummy bears gone AWOL.,"To jakieś żelki, które zdezerterowały."
excito_encounter_blob_3_1,Pain is the only flavor these gummy bears come in. #3.00 And punch.,Ból to jedyny smak tych żelków. #3.00 I cios.
excito_encounter_automat_1_1,"Alright, let's spend some money.","Dobra, wydajmy trochę kasy."
excito_encounter_automat_2_1,I love shopping.,Uwielbiam zakupy.
excito_encounter_automat_3_1,Okay. #1.10 Let's support local business.,Okej. #1.10 Wspierajmy lokalny biznes.
excito_encounter_automat_4_1,"A bit of shoppin', to keep it poppin'!","Szybkie zakupy i lecim po łupy!"
row389,This room is made for someone more simpleminded. I was thinking about you.,Ten pokój jest stworzony dla kogoś nieco prostszego umysłowo. Myślałem o tobie.
alva_idle_generic_1_1,This place has surely seen better times...,To miejsce na pewno pamięta lepsze czasy...
alva_idle_generic_2_1,Throwing around some potions will surely #2.00 give this grey hell a makeover.,Rzucanie miksturami na pewno #2.00 odmieni to szare piekło.
alva_idle_generic_3_1,I hope I can be of some help here. #2.00 I'm less about brute force. #4.00 I'm more of a liquid liquidation lady.,"Mam nadzieję, że się tu na coś przydam. #2.00 Nie jestem od brutalnej siły. #4.00 Jestem bardziej od płynnej likwidacji."
alva_idle_generic_4_1,I used to be excited about dirty dungeons like this one. #3.50 But I rather crave some fresh air right now.,Kiedyś ekscytowały mnie takie brudne lochy. #3.50 Ale teraz wolałabym trochę świeżego powietrza.
alva_encounter_goldcoin_1_1,See that coin over there?,Widzisz tę monetę tam?
alva_encounter_goldcoin_2_1,"Oh look, money. #1.50 I don't have much use for that though...","O, patrz, pieniądze. #1.50 Chociaż niewiele mi się przydają..."
alva_encounter_goldcoin_3_1,Who sprinkles coins all over this tower?,Kto rozsypuje monety po całej tej wieży?
alva_encounter_eye_1_1,Eyes are way tastier than you might think. #3.20 And they help cure sickness.,"Oczy są dużo smaczniejsze, niż mogłoby się wydawać. #3.20 I pomagają leczyć choroby."
alva_encounter_eye_2_1,Two eyes are enough right now.,Dwoje oczu na razie wystarczy.
alva_encounter_eye_3_1,"Look at those silly eyes, #2.00 rolling around like that...","Spójrz na te głupiutkie oczy, #2.00 tak się tocząc..."
alva_encounter_sword_1_1,That sharp blade might assist you. #2.30 I'll stick to liquid doom for now...,To ostre ostrze może ci się przydać. #2.30 Ja na razie zostanę przy płynnej zagładzie...
alva_encounter_sword_2_1,"I'll let you have that sword. #1.80 I'm good, thanks.","Zostawię ci ten miecz. #1.80 Ja dziękuję, nie trzeba."
alva_encounter_sword_3_1,"I'm good, thanks. #1.00 You can have the sword. #2.40 Use it for good.","Dziękuję, nie trzeba. #1.00 Możesz wziąć miecz. #2.40 Użyj go w dobrej sprawie."
alva_encounter_leek_1_1,Always eat your leek! #1.70 It makes for strong nostril hair.,Zawsze jedz swój por! #1.70 Wzmacnia włoski w nosie.
alva_encounter_leek_2_1,Leek heals many things. #2.50 Except foolishness.,Por leczy wiele rzeczy. #2.50 Oprócz głupoty.
alva_encounter_leek_3_1,Waving a leek around is known to cure depression.,"Wiadomo, że machanie porem leczy depresję."
alva_encounter_mushroom_1_1,Mushroom! #1.10 Classic ingredient.,Grzyb! #1.10 Klasyczny składnik.
alva_encounter_mushroom_2_1,Why is every mushroom wearing such a silly hat?,Czemu każdy grzyb nosi taki głupi kapelusz?
alva_encounter_mushroom_3_1,They must love mushroom soup around here.,Tutaj chyba uwielbiają zupę grzybową.
alva_encounter_bananapeel_1_1,Bananas make for good nutrition. #2.30 And fast travel.,Banany to dobre odżywianie. #2.30 I szybka podróż.
alva_encounter_bananapeel_2_1,"You can still regain some health #1.80 from this peel, you know?","Ta skórka nadal może przywrócić trochę zdrowia, #1.80 wiesz?"
alva_encounter_bananapeel_3_1,Bananas provide the best natural peeling...,Banany zapewniają najlepszy naturalny peeling...
alva_encounter_honkhorn_1_1,"Don't step on these horns, please. #2.00 That sound makes my ears itch.","Nie nadeptuj na te klaksony, proszę. #2.00 Ten dźwięk swędzi mnie w uszach."
alva_encounter_honkhorn_2_1,Honk horns are an insult to nature.,Klaksony to obraza dla natury.
alva_encounter_honkhorn_3_1,The inventor of honk horns led a very sad life...,Wynalazca klaksonu wiódł bardzo smutne życie...
alva_encounter_mousetrap_1_1,I hope no mouse ever gets caught here.,"Mam nadzieję, że żadna mysz nigdy się tu nie złapie."
alva_encounter_mousetrap_2_1,I feel sorry for mice #1.50 that end up in traps like these.,"Żal mi myszy, #1.50 które kończą w takich pułapkach."
alva_encounter_mousetrap_3_1,It's a trap!,To pułapka!
alva_encounter_rat_1_1,I loved rat soup as a kid.,Uwielbiałam zupę szczurzą jako dziecko.
alva_encounter_rat_2_1,Rats are smarter than you might think.,"Szczury są mądrzejsze, niż mogłoby się wydawać."
alva_encounter_rat_3_1,Rats with hats have chats 'bout bats. #3.00 I'm a part time poet. #4.50 Can you tell?,Szczury w kapeluszach gadają o dachach na poddaszach. #3.00 Jestem poetką na pół etatu. #4.50 Widać to?
alva_encounter_rat_4_1,I can tell.,Widać.
alva_encounter_frog_1_1,Frogs taste better than you think.,"Żaby smakują lepiej, niż myślisz."
alva_encounter_frog_2_1,Do frogs mean bad luck?,Czy żaby oznaczają pecha?
alva_encounter_snail_1_1,Snails are one of the few folks #2.00 not affected by the housing crisis...,"Ślimaki to jedni z niewielu, #2.00 których nie dotyka kryzys mieszkaniowy..."
alva_encounter_snail_2_1,Aw look at this cute snail!,"Aw, spójrz na tego uroczego ślimaka!"
alva_encounter_snail_3_1,Who will make it outside first? #2.20 Us or the snail?,Kto pierwszy wydostanie się na zewnątrz? #2.20 My czy ślimak?
alva_encounter_anvil_1_1,I heard you lift.,Podobno trenujesz siłowo.
alva_encounter_anvil_2_1,I'd use magic to lift that. #1.70 But... not today.,"Użyłabym magii, żeby to podnieść. #1.70 Ale... nie dzisiaj."
alva_encounter_rake_1_1,Let's not rake our back here.,Nie nadwyrężajmy sobie tu pleców grabiami.
alva_encounter_rake_2_1,This rake is missing the garden part.,Tym grabiom brakuje ogrodu.
alva_encounter_rake_3_1,A rake. #0.70 In a tower. #1.50 Without trees. #2.50 That makes sense.,Grabie. #0.70 W wieży. #1.50 Bez drzew. #2.50 To ma sens.
alva_encounter_beehive_1_1,Did you know honey is the healthiest of foods?,"Wiedziałeś, że miód to najzdrowsze jedzenie?"
alva_encounter_beehive_2_1,Bees work really hard to make the best #2.50 product they can come up with. #4.00 I find that inspiring.,"Pszczoły ciężko pracują, żeby stworzyć najlepszy #2.50 możliwy produkt. #4.00 Uważam to za inspirujące."
alva_encounter_beehive_3_1,Honey is basically a forever young potion.,Miód to w zasadzie mikstura wiecznej młodości.
alva_encounter_enemycorpse_1_1,They look kind of peaceful now.,Wyglądają teraz dość spokojnie.
alva_encounter_enemycorpse_2_1,There was no other way. #1.50 Sorry.,Nie było innego wyjścia. #1.50 Przykro mi.
alva_encounter_enemycorpse_3_1,I wish there was another way #1.30 to get rid of these meanies...,"Szkoda, że nie było innego sposobu, #1.30 żeby pozbyć się tych złośliwców..."
alva_encounter_metalspikes_1_1,Uuuh. #0.80 These things are sharp.,Uuu. #0.80 Te rzeczy są ostre.
alva_encounter_metalspikes_2_1,Where's the thread to these needles?,Gdzie nitka do tych igieł?
alva_encounter_metalspikes_3_1,These tiny holes have a horrible secret.,Te maleńkie dziurki kryją okropną tajemnicę.
alva_encounter_metalpendulum_1_1,That pendulum isn't here to tell time!,"To wahadło nie jest tu po to, żeby mierzyć czas!"
alva_encounter_metalpendulum_2_1,Let's not get hypnotized here. #2.00 These blades are nasty!,Nie dajmy się zahipnotyzować. #2.00 Te ostrza są paskudne!
alva_encounter_gunpowderfuse_1_1,That keg exceeds the power #1.70 of my explosion potion by far.,Ta beczka znacznie przewyższa moc #1.70 mojej mikstury wybuchowej.
alva_encounter_gunpowderfuse_2_1,Uh oh! #0.90 Someone's trying to blow up the tower.,O nie! #0.90 Ktoś próbuje wysadzić wieżę.
alva_encounter_gunpowderfuse_3_1,Someone must've just lit that fuse. #2.00 We might want to take care of that.,Ktoś musiał właśnie podpalić ten lont. #2.00 Może powinniśmy się tym zająć.
alva_encounter_monsterinwall_1_1,Peek-a-boo!,A kuku!
alva_encounter_monsterinwall_2_1,"Stay in your wall, fiend!","Zostań w swojej ścianie, bestio!"
alva_encounter_monsterinwall_3_1,I bet that monster lives in there #1.80 rent-free!,"Założę się, że ten potwór mieszka tam #1.80 za darmo!"
alva_encounter_bigband_1_1,These ones surely didn't go to music school.,Ci na pewno nie chodzili do szkoły muzycznej.
alva_encounter_bigband_2_1,Avant-garde jazz has gotten out of hand...,Awangardowy jazz wymknął się spod kontroli...
alva_encounter_bigband_3_1,This music is a fraud!,Ta muzyka to oszustwo!
alva_encounter_traphook_1_1,Ewww. Is this an abattoir?,Fuj. Czy to rzeźnia?
alva_encounter_traphook_2_1,I surely don't want to hang from that.,Na pewno nie chcę na tym wisieć.
alva_encounter_traphook_3_1,Who's controlling these hooks?,Kto kontroluje te haki?
alva_encounter_monster_1_1,Hey monster! #1.00 Want a drink?,"Hej, potworze! #1.00 Chcesz drinka?"
alva_encounter_monster_2_1,Monstrous! #1.30 Ugh!,Potworne! #1.30 Ugh!
alva_encounter_monster_3_1,Monster shmonster!,"Potwór, szmotwór!"
alva_encounter_monster_4_1,More fools to test my aim on.,"Więcej głupców, na których przetestuję swoją celność."
alva_encounter_witch_1_1,"Same profession, wrong team, witch!","Ten sam zawód, zła drużyna, czarownico!"
alva_encounter_witch_2_1,"I feel bad going against these witches. #2.60 But everybody's gotta live, right?","Czuję się źle, walcząc z tymi czarownicami. #2.60 Ale każdy musi jakoś żyć, prawda?"
alva_encounter_witch_3_1,I feel bad fighting my sister witches. #2.70 But my cauldron's calling!,"Czuję się źle, walcząc z siostrami czarownicami. #2.70 Ale mój kocioł wzywa!"
alva_encounter_automat_1_1,You can buy premixed potions. #2.50 But the best ones are handmade...,Możesz kupić gotowe mikstury. #2.50 Ale te najlepsze są robione ręcznie...
alva_encounter_automat_2_1,Everybody's trying to make a little money these days. #2.30 Aren't they?,Każdy dziś próbuje zarobić trochę grosza. #2.30 Prawda?
alva_encounter_automat_3_1,"Where's the joy in finding treasure, #2.00 if you can buy everything here? Pfff...","Gdzie radość ze znalezienia skarbu, #2.00 skoro tu wszystko można kupić? Pfff..."
