key,en,pl
wanst_evelius_chest_8_1,Free at last!,Nareszcie wolność!
wanst_evelius_reward_good_1_1,"Impressive! #1.50Keep on flying high, butterfly!","Imponujące! #1.50Leć dalej wysoko, motylku!"
wanst_evelius_reward_good_2_1,You seem to be useful. #2.00Good to know...,"Wygląda na to, że się przydajesz. #2.00Dobrze wiedzieć..."
wanst_evelius_reward_good_3_1,You passed the test. #1.70One of many...,Zdałeś test. #1.70Jeden z wielu...
wanst_evelius_reward_good_item_1_1,Awesome! #1.30You deserve to have this:,Świetnie! #1.30Zasługujesz na to:
wanst_evelius_reward_good_item_2_1,Nice. #1.20This will help you to even greater success. #4.40Cheers.,Miło. #1.20To pomoże ci osiągnąć jeszcze większy sukces. #4.40Na zdrowie.
wanst_evelius_reward_good_item_3_1,Good job! #1.40Here you go.,Dobra robota! #1.40Proszę bardzo.
wanst_evelius_reward_bad_1_1,"Uhm yeah. We're getting somewhere, I guess...","Ehm, tak. Chyba do czegoś dochodzimy..."
wanst_evelius_reward_bad_2_1,"Finally, you're good for something...",Nareszcie się do czegoś przydałeś...
wanst_evelius_reward_bad_3_1,I see you decided to drag your reputation out of the gutter. #4.30 Cool.,"Widzę, że postanowiłeś wyciągnąć swoją reputację z rynsztoka. #4.30 Spoko."
wanst_evelius_reward_bad_item_1_1,"Here, take this.","Masz, weź to."
wanst_evelius_reward_bad_item_2_1,You can have this one for free.,Ten możesz mieć za darmo.
wanst_evelius_reward_bad_item_3_1,Here's a gift!,Oto podarunek!
wanst_evelius_punish_good_1_1,I'm not angry. #1.50Just disappointed.,Nie jestem zły. #1.50Po prostu rozczarowany.
wanst_evelius_punish_good_2_1,It was probably my fault to expect more...,"To pewnie moja wina, że spodziewałem się więcej..."
wanst_evelius_punish_good_3_1,You're pretty good at being the worst...,Naprawdę dobrze ci idzie bycie najgorszym...
wanst_evelius_punish_good_item_1_1,How dare you? Take this!,Jak śmiesz? Masz to!
wanst_evelius_punish_good_item_2_1,This is what you get for your lousy job!,To za twoją marną robotę!
wanst_evelius_punish_good_item_3_1,This token shall symbolize my disappointment:,Ten drobiazg niech symbolizuje moje rozczarowanie:
wanst_evelius_punish_good_monster_1_1,"I don't talk to losers. #2.00But this fella here might have something to ""say"".","Nie rozmawiam z przegranymi. #2.00Ale ten oto typ może mieć ci coś do ""powiedzenia""."
wanst_evelius_punish_good_monster_2_1,"You failed, pal. #1.70Here, explain your performance to this guy.","Zawiodłeś, koleś. #1.70Wytłumacz się z tego temu tutaj."
wanst_evelius_punish_good_monster_3_1,Your failure is not going unnoticed.,Twoja porażka nie ujdzie ci na sucho.
wanst_evelius_punish_bad_item_1_1,"Dude! #1.00Here, that'll teach you a lesson...","Ziomek! #1.00Masz, to da ci nauczkę..."
wanst_evelius_punish_bad_item_2_1,Dude you are the worst! #2.00Swish!,"Ziomek, jesteś najgorszy! #2.00Fiu!"
wanst_evelius_punish_bad_item_3_1,Here's more chances to fail:,Oto kolejne szanse na porażkę:
wanst_evelius_punish_bad_monster_1_1,I'm just speechless. #2.00Let's see what these guys say about this disaster... #5.50Hehehe.,"Brakuje mi słów. #2.00Zobaczmy, co ci tutaj powiedzą o tej katastrofie... #5.50Hehehe."
wanst_evelius_punish_bad_monster_2_1,"For this mess, I can only call upon the disaster taskforce. #5.00Voila!",Na taki bałagan mogę wezwać jedynie oddział ds. katastrof. #5.00Voilà!
wanst_evelius_punish_bad_monster_3_1,Yuck. #1.00You're horrific. #3.00Fellas! Clean up this mess.,Fuj. #1.00Jesteś okropny. #3.00Chłopaki! Posprzątajcie ten bałagan.
