key,en,pl
credits_farmcaptureartist,Capture Artist & Editor,Specjalista nagrań i montażu
credits_farmmotiongraphics,Motion Graphics,Grafika ruchoma
credits_farmaudio,Audio,Dźwięk
credits_farmstudiohead,Studio Head,Szef studia
credits_farmproductiondirector,Production Director,Dyrektor produkcji
credits_farmcreativeservicesdirector,Creative Services Director,Dyrektor usług kreatywnych
credits_farmgroupoperationsdirector,Group Operations Director,Dyrektor operacyjny grupy
credits_farmgroupcommercialdirector,Group Commercial Director,Dyrektor komercyjny grupy
credits_arcusceo,Chief Executive Officer,Dyrektor generalny
credits_arcusglobalclientdirector,Global Client Director,Globalny dyrektor ds. klientów
credits_arcusprandaccountmanager,PR And Account Manager,Kierownik PR i obsługi klienta
credits_arcusheadofsocialmediaengagement,Head Of Social Media Engagement,Szef ds. zaangażowania w social media
credits_arcussenioraccountmanager,Senior Account Manager,Starszy kierownik ds. klienta
credits_arcuschinesedevbusinessdevelopment,Chinese Dev Business Development,Rozwój biznesu – Chiny
credits_arcuscommunitymanager,Community Manager,Menedżer społeczności
credits_SwitchPorting,Nintendo Switch Porting,Port na Nintendo Switch
menu_exitwarning,This will end the run. You will lose your current equipment and start back at the top next time you play.,To zakończy podejście. Stracisz obecny ekwipunek i następnym razem zaczniesz od nowa od góry.
menu_savemessage,"Outside the tower, your game saves and you can return later to continue.","Poza wieżą gra się zapisuje i możesz później wrócić, aby kontynuować."
menu_savemessage2,"However, time goes on and certain things will change once you exit or start another run.","Jednak czas płynie dalej i niektóre rzeczy się zmienią, gdy wyjdziesz lub zaczniesz nowe podejście."
menu_savemessage3,"Items dropped on the ground can get stolen, so only drop them in safe areas. You can buy a house to store items.","Przedmioty upuszczone na ziemi mogą zostać skradzione, więc upuszczaj je tylko w bezpiecznych miejscach. Możesz kupić dom, aby przechowywać przedmioty."
menu_savemessage4,You can start another run by going to the tavern.,"Możesz rozpocząć kolejne podejście, udając się do karczmy."
menu_savemessage_all,"Outside the tower, your game saves and you can return later to continue. However, time goes on and certain things will change once you exit or start another run. Items dropped on the ground can get stolen, so only drop them in safe areas. You can buy a house to store items.","Poza wieżą gra się zapisuje i możesz później wrócić, aby kontynuować. Jednak czas płynie dalej i niektóre rzeczy się zmienią, gdy wyjdziesz lub zaczniesz nowe podejście. Przedmioty upuszczone na ziemi mogą zostać skradzione, więc upuszczaj je tylko w bezpiecznych miejscach. Możesz kupić dom, aby przechowywać przedmioty."
hint_enterteleporter,Enter teleporter,Wejdź do teleportu
hint_enterteleporteroneway,Enter teleporter  (one way),Wejdź do teleportu (w jedną stronę)
hint_enterteleportercastle,Enter teleporter  (one way) This will end the run,Wejdź do teleportu (w jedną stronę). To zakończy podejście
menu_continue,Continue,Kontynuuj
row620,"And so, our great hero Evelius escaped Evelius's tower.","I tak oto nasz wielki bohater, Evelius, uciekł z wieży Eveliusa."
row621,"The tavern-goers rejoiced at treating such a rare guest, and, against morals and all good sense, they partied together.","Bywalcy karczmy ucieszyli się, mogąc podjąć tak niezwykłego gościa, i wbrew moralności oraz wszelkiemu rozsądkowi, wspólnie balowali."
row622,Kitchen,Kuchnia
row623,Armory,Zbrojownia
row624,Exit,Wyjście
switch_hint_001,Drinking a potion twice results in the effect becoming permanent.,"Wypicie tej samej mikstury dwukrotnie sprawia, że jej efekt staje się trwały."
switch_hint_002,"If you encounter a cauldron, you'll be able to brew almost any potion you need.","Jeśli natkniesz się na kocioł, będziesz mógł uwarzyć niemal każdą potrzebną miksturę."
switch_hint_003,Blocked by a gate? Try throwing small items directly through it.,Blokuje cię brama? Spróbuj przerzucić przez nią mały przedmiot.
switch_hint_004,"If you're nice to Evelius, he might let you leave without a fight.","Jeśli będziesz miły dla Eveliusa, może pozwoli ci odejść bez walki."
switch_hint_005,Things you throw off the balcony can be collected in the village... if you make it out.,Rzeczy zrzucone z balkonu można odebrać w wiosce... jeśli uda ci się stamtąd wydostać.
switch_hint_006,Sleeping monsters can easily be killed with long range weapons.,Śpiące potwory łatwo zabić bronią dystansową.
switch_hint_007,You can poison weapons by hitting them with a poison potion.,"Możesz zatruć broń, uderzając ją miksturą trucizny."
switch_hint_008,You can transform weapons by hitting them with a transformation potion.,"Możesz przemienić broń, uderzając ją miksturą przemiany."
switch_hint_009,You can gild weapons by hitting them with a gold potion.,"Możesz pozłocić broń, uderzając ją miksturą złota."
switch_hint_010,Anvils can be used to climb over gates.,"Kowadła można wykorzystać, aby przedostać się przez bramy."
switch_hint_011,Mousetraps will eliminate monsters in walls that try to grab items.,"Pułapki na myszy wyeliminują potwory w ścianach, które próbują chwytać przedmioty."
switch_hint_012,There are other ways besides keys to open locked chests...,Istnieją inne sposoby otwierania zamkniętych skrzyń niż klucze...
switch_hint_013,Running hammermen slip on banana peels.,Biegnący młociarze poślizgną się na skórce od banana.
switch_hint_014,Wooden cylinders with nails can be destroyed with brute force.,Drewniane walce z gwoźdźmi można zniszczyć samą siłą.
switch_hint_015,Small slimes can be eaten. Tasty!,Małe szlamy można zjeść. Pycha!
switch_hint_016,"Drinking or eating will cure poisoning. Except for broccoli, which will make it worse.","Picie lub jedzenie leczy zatrucie. Z wyjątkiem brokuła, który tylko je pogarsza."
switch_hint_017,Regular monsters and brooms can be transformed back to their human form with an antidote.,Zwykłe potwory i miotły można antidotum przemienić z powrotem w ludzi.
switch_hint_018,Armor and shields can oftentimes be repaired with a fitting hammer.,Zbroję i tarcze można często naprawić odpowiednim młotem.
switch_hint_019,You can equip big powderkegs as armor.,Możesz założyć duże beczki prochu jako zbroję.
switch_hint_020,Peasants will always grab items with the best stats.,Chłopi zawsze chwytają przedmioty o najlepszych statystykach.
switch_hint_021,There's a hidden treasure somewhere in the caves... can you find (and open) it?,Gdzieś w jaskiniach ukryty jest skarb... czy uda ci się go znaleźć (i otworzyć)?
switch_hint_022,You can meet a monstrous princess in the tower that can be your companion.,"W wieży możesz spotkać potworną księżniczkę, która może zostać twoją towarzyszką."
switch_hint_023,You can shake money and gear off enemies... or your companions. They might not like it though.,Możesz wytrząsnąć pieniądze i ekwipunek z wrogów... albo z towarzyszy. Mogą się jednak nie ucieszyć.
switch_hint_024,"A regular pouch can hold 20 coins, but you can also find a larger one with a capacity of 100.","Zwykły mieszek pomieści 20 monet, ale możesz też znaleźć większy, mieszczący 100."
switch_hint_025,You can also hold a shield in your offhand to block damage.,"Możesz też trzymać tarczę w drugiej ręce, aby blokować obrażenia."
switch_hint_026,A lot of monsters are sensitive to loud sounds and can be scared off.,Wiele potworów jest wrażliwych na głośne dźwięki i można je odstraszyć.
switch_hint_027,You can put corpses on spikes or hooks to dismantle them.,"Możesz nadziewać zwłoki na kolce lub haki, aby je rozłożyć na części."
switch_hint_028,"Some objects are perfect for throwing, like discs that you get from crushing metal items.","Niektóre przedmioty świetnie nadają się do rzucania, jak dyski, które uzyskasz, miażdżąc metalowe przedmioty."
switch_hint_029,"If you put food in front of a small hole, a rat will come out.","Jeśli położysz jedzenie przed małą dziurą, wyjdzie z niej szczur."
switch_hint_030,Furnaces can turn metal items and discs into better variants.,Piece mogą przemienić metalowe przedmioty i dyski w lepsze warianty.
switch_hint_031,"If the game seems too hard, you can try switching to peasant mode!","Jeśli gra wydaje się zbyt trudna, spróbuj przełączyć się na tryb chłopski!"
switch_hint_032,"The pawn shop will initially purchase items at full price, but after that sales will only give a quarter of their value.","Lombard początkowo skupuje przedmioty w pełnej cenie, ale później sprzedaż daje tylko połowę wartości."
switch_hint_033,Small objects on a floor with three doors give clues about what's inside...,"Małe przedmioty na piętrze z trzema drzwiami dają wskazówki, co jest w środku..."
switch_hint_034,"For optimal performance, please close and restart the game if it has been running for an extended period.","Dla optymalnej wydajności zamknij i uruchom grę ponownie, jeśli działa od dłuższego czasu."
barkeep_evelius_ruin_restart,Master! I stole one of these drinks to bring you back to life! Take this!,"Panie! Ukradłem jeden z tych trunków, żeby przywrócić cię do życia! Masz, weź to!"
barkeep_evelius_ruin_restart2,Hnnnngg! Yesss. I can feel my power returning! Haha!,"Hnnnngg! Tak... Czuję, jak wraca moja moc! Haha!"
barkeep_evelius_ruin_restart3,Now I'll use my mightiest spell to turn back time and restore the tower to its evil glory!,"Teraz użyję swojego najpotężniejszego zaklęcia, by cofnąć czas i przywrócić wieży jej złowrogą świetność!"
switch_fpsbutton,Stable Framerate (30 FPS),Stabilna liczba klatek (30 FPS)
switch_fpsbutton_explanation,Locks the game to 30 FPS for a more consistent experience.,Ogranicza grę do 30 FPS dla bardziej stabilnego działania.
confirmation_dontask,Don’t ask again,Nie pytaj ponownie
main_separate,Separate Pick up and Drop,Rozdziel podnoszenie i upuszczanie
main_assignbuttonprompt,Press the button you want to assign.,"Naciśnij przycisk, który chcesz przypisać."
main_assignkeyprompt,Press the key you want to assign.,"Naciśnij klawisz, który chcesz przypisać."
