key,en,pl
hubert_madness_good_2_1,Tortoises aren't really cave animals. #2.50 You know?,Żółwie nie są raczej zwierzętami jaskiniowymi. #2.50 Wiesz?
hubert_madness_good_3_1,I wish we'd get out of here fast. #2.30 This is a bad place.,"Chciałbym, żebyśmy szybko się stąd wydostali. #2.30 To złe miejsce."
hubert_madness_good_4_1,I wonder if this cave goes down... #1.70 ...as far as the tower goes up?,"Ciekawe, czy ta jaskinia schodzi w dół... #1.70 ...tak daleko, jak wieża pnie się w górę?"
hubert_madness_good_5_1,I don't like being underground.,Nie lubię być pod ziemią.
hubert_madness_medium_1_1,I think we are walking in a circle.,"Myślę, że chodzimy w kółko."
hubert_madness_medium_2_1,I don't want to be mean... #1.30 ...but I think we're walking in circles.,Nie chcę być niemiły... #1.30 ...ale chyba chodzimy w kółko.
hubert_madness_medium_3_1,I heard people can get insane in caves like this.,"Słyszałem, że w takich jaskiniach ludzie mogą oszaleć."
hubert_madness_medium_4_1,Do you know where to go? #1.50 I feel like we're lost...,"Wiesz, dokąd iść? #1.50 Czuję, że się zgubiliśmy..."
hubert_madness_medium_5_1,Why did we have to go down here? #1.80 This seems tiresome...,Dlaczego musieliśmy tu zejść? #1.80 To wygląda męcząco...
hubert_madness_bummed_1_1,My tortoise mind can not really comprehend this maze.,Mój żółwi umysł nie potrafi tak naprawdę ogarnąć tego labiryntu.
hubert_madness_bummed_2_1,I don't think we'll ever get out of here... #2.00 Sorry mom and dad...,"Nie sądzę, żebyśmy kiedykolwiek stąd wyszli... #2.00 Przepraszam, mamo i tato..."
hubert_madness_bummed_3_1,I feel like we've been here for years...,"Mam wrażenie, że jesteśmy tu od lat..."
hubert_madness_bummed_4_1,I am not sure what's gonna happen to my mind. #3.00 If we stay here any longer...,"Nie wiem, co stanie się z moim umysłem. #3.00 Jeśli zostaniemy tu dłużej..."
hubert_madness_angry_1_1,This cave... #1.30 ...is driving me insane!,Ta jaskinia... #1.30 ...doprowadza mnie do obłędu!
hubert_madness_angry_2_1,This cave is making me angry!,Ta jaskinia mnie wścieka!
hubert_madness_angry_3_1,Why are we still walking in circles??!!,Dlaczego wciąż chodzimy w kółko??!!
hubert_madness_angry_4_1,Do you know where you are going? #1.40 At all??!!,"Czy ty wiesz, dokąd idziesz? #1.40 W ogóle??!!"
hubert_madness_angry_5_1,Arrgh! #0.70 I can't believe we are here again!!,"Arrgh! #0.70 Nie wierzę, że znowu tu jesteśmy!!"
hubert_madness_postal_1_1,MAKE IT STOP!,NIECH TO SIĘ SKOŃCZY!
hubert_madness_postal_2_1,I AM THE CAVE GOD!!,JESTEM BOGIEM JASKINI!!
hubert_madness_postal_3_1,MAADNESS!,OBŁĘĘĘD!
hubert_madness_postal_4_1,I WANT TO GET OUT!!,CHCĘ SIĘ WYDOSTAĆ!!
sobu_madness_good_1_1,My knowledge of the ancient labyrinths #2.20 tells me that there must be #3.70 some kind of treasure down here.,"Moja wiedza o pradawnych labiryntach #2.20 podpowiada mi, że musi tu być #3.70 jakiś skarb."
sobu_madness_good_2_1,It's easy to get lost in such a maze. #2.60 Better remember which way we came.,"W takim labiryncie łatwo się zgubić. #2.60 Lepiej zapamiętać, skąd przyszliśmy."
sobu_madness_good_3_1,Be careful son... #1.50 A maze like this can drive a person mad.,"Bądź ostrożny, synu... #1.50 Taki labirynt może doprowadzić człowieka do szaleństwa."
sobu_madness_good_4_1,I wish I could show you the way here. #2.00 But it's not easy to tell where we need to go...,"Chciałbym móc wskazać ci tu drogę. #2.00 Ale niełatwo stwierdzić, dokąd powinniśmy iść..."
sobu_madness_good_5_1,Even my prophetic vision can't foresee the right way here.,Nawet moja prorocza wizja nie potrafi przewidzieć właściwej drogi.
sobu_madness_medium_1_1,I sense that we are a bit lost...,"Wyczuwam, że trochę się zgubiliśmy..."
sobu_madness_medium_2_1,I have a sneaking suspicion #1.80 we've been here already.,"Mam ciche podejrzenie, #1.80 że już tu byliśmy."
sobu_madness_medium_3_1,"Erm... #1.00 Have you lost your way, son?","Eee... #1.00 Zgubiłeś drogę, synu?"
sobu_madness_medium_4_1,Either I am becoming senile... #2.00 Or we've been here before.,Albo robię się zramolały... #2.00 Albo już tu byliśmy.
sobu_madness_medium_5_1,I might be old... #1.50 But I know for sure we've been here before.,"Może i jestem stary... #1.50 Ale wiem na pewno, że już tu byliśmy."
sobu_madness_bummed_1_1,Urgh. #0.70 Why am I following an oaf like you #2.70 in a place like this?,Uch. #0.70 Czemu ja idę za takim tępakiem jak ty #2.70 w takim miejscu?
sobu_madness_bummed_2_1,You've lead us into a maze with no escape! #3.00 Damn fool!,Wprowadziłeś nas do labiryntu bez wyjścia! #3.00 Przeklęty głupcze!
sobu_madness_bummed_3_1,This maze isn't child's play. #2.50 Give it some effort. #3.20 You bumbling oaf!,Ten labirynt to nie dziecinna igraszka. #2.50 Wysil się trochę. #3.20 Ty niezdarny tępaku!
sobu_madness_bummed_4_1,Ahhh... #0.60 The mindless oaf has led us to the same place again.,"Achhh... #0.60 Bezmyślny tępaku, znów zaprowadziłeś nas w to samo miejsce."
sobu_madness_angry_1_1,I am losing my patience! #2.20 Think before you walk!,"Tracę cierpliwość! #2.20 Myśl, zanim pójdziesz!"
sobu_madness_angry_2_1,This merry-go-round is making me bloodthirsty!,Ta karuzela budzi we mnie żądzę krwi!
sobu_madness_angry_3_1,My fingers are begging me to #2.00 punish you for your foolishness.,"Moje palce błagają mnie, by #2.00 ukarać cię za twoją głupotę."
sobu_madness_angry_4_1,I will go berserk if this goes on much longer!,"Wpadnę w szał, jeśli to jeszcze potrwa!"
sobu_madness_angry_5_1,Uargh! #0.80 Why did you lead us here again? #2.70 You imbecile!,Uargh! #0.80 Czemu znów nas tu przyprowadziłeś? #2.70 Ty imbecylu!
sobu_madness_postal_1_1,I'LL END THIS MYSELF!,SAM TO ZAKOŃCZĘ!
sobu_madness_postal_2_1,ENOUGH OF THIS INCOMPETENCE!,DOŚĆ TEJ NIEKOMPETENCJI!
sobu_madness_postal_3_1,THIS STICK WILL SHOW YOU THE WAY!,TEN KIJ WSKAŻE CI DROGĘ!
alva_madness_good_1_1,The mushrooms down here have magical abilities. #3.40 Be careful though...,Tutejsze grzyby mają magiczne właściwości. #3.40 Tylko uważaj...
alva_madness_good_2_1,Beware! #1.00 There is no potion that cures cave fever.,"Strzeż się! #1.00 Nie ma mikstury, która leczy jaskiniową gorączkę."
alva_madness_good_3_1,There is no cure for the insanity #2.50 that befalls those who linger in dark caves...,"Nie ma lekarstwa na obłęd, #2.50 który dopada tych, co zbyt długo siedzą w ciemnych jaskiniach..."
alva_madness_medium_1_1,I am getting a bit nervous in this maze...,Zaczynam się trochę denerwować w tym labiryncie...
alva_madness_medium_2_1,"To find your way out of a maze, #2.00 it's best to mark your path with something. #5.00 Coins, for example.","Żeby znaleźć wyjście z labiryntu, #2.00 najlepiej znaczyć trasę czymś po drodze. #5.00 Na przykład monetami."
alva_madness_medium_3_1,I think we've been here before...,Chyba już tu byliśmy...
alva_madness_bummed_1_1,I knew it was a bad idea #1.70 to follow a baboon like you #3.00 down into a maze!,"Wiedziałam, że to zły pomysł, #1.70 żeby iść za takim pawianem jak ty #3.00 w dół labiryntu!"
alva_madness_bummed_2_1,Good thing I have potions to kill us #2.00 if we're stuck here forever...,"Dobrze, że mam mikstury, które nas zabiją, #2.00 jeśli utkniemy tu na zawsze..."
alva_madness_bummed_3_1,I can't believe I followed you into this labyrinth!,"Nie wierzę, że poszłam za tobą do tego labiryntu!"
alva_madness_angry_1_1,I feel like I am going insane in here!,"Czuję, że zaraz tu oszaleję!"
alva_madness_angry_2_1,If we don't get out here soon... #2.00 ...the only cure will be violence and madness!,Jeśli szybko się stąd nie wydostaniemy... #2.00 ...jedynym lekarstwem będzie przemoc i obłęd!
alva_madness_angry_3_1,Argh! #0.90 This bampot has no clue what he's doing!,"Argh! #0.90 Ten dureń nie ma pojęcia, co robi!"
alva_madness_postal_1_1,THIS IS THE CURE FOR CAVE FEVER!,OTO LEK NA JASKINIOWĄ GORĄCZKĘ!
alva_madness_postal_2_1,THIS MADNESS MUST END!,TO SZALEŃSTWO MUSI SIĘ SKOŃCZYĆ!
alva_madness_postal_3_1,THIS IS THE ONLY CURE!,TO JEDYNE LEKARSTWO!
hubert_idle_generic_9_1,Tortoises have a great sense of smell. #2.30 But this place makes me wish we hadn't...,"Żółwie mają świetny węch. #2.30 Ale to miejsce sprawia, że wolałbym go nie mieć..."
hubert_idle_generic_10_1,"You know what you're doing, right?","Wiesz, co robisz, prawda?"
hubert_idle_generic_11_1,Mom and pop are waiting for me...,Mama i tata na mnie czekają...
hubert_idle_generic_12_1,I miss my family...,Tęsknię za rodziną...
hubert_idle_generic_13_1,In case of an emergency: #1.50 The vibrant green of my shell means I am a friend. #4.50 Okay?,"Na wypadek nagłego wypadku: #1.50 Jaskrawa zieleń mojej skorupy oznacza, że jestem przyjacielem. #4.50 Jasne?"
excito_idle_generic_7_1,"Everyone's so eager to get out. #2.00 But does anyone ever talk about #3.00 not getting trapped in the first place? #5.00 Open your eyes, folks!","Wszyscy tak bardzo chcą się wydostać. #2.00 Ale czy ktoś w ogóle mówi o tym, #3.00 żeby przede wszystkim nie dać się uwięzić? #5.00 Otwórzcie oczy, ludzie!"
excito_idle_generic_8_1,I can escape this tower. #1.60 But I'll never escape my mediocre taste in #4.00 bathroom tiling.,Mogę uciec z tej wieży. #1.60 Ale nigdy nie ucieknę przed swoim przeciętnym gustem #4.00 w kwestii kafelków łazienkowych.
excito_idle_generic_9_1,"On a scale from bonk to donk, #2.20 I give this room a solid 4.","W skali od bam do łup, #2.20 daję temu pokojowi solidne 4."
excito_idle_generic_10_1,Why bother to make a plan #1.50  if you've received such positive feedback #3.70 on using blunt force?,"Po co zawracać sobie głowę planem, #1.50 skoro zebrałeś tak pozytywne opinie #3.70 za używanie tępej siły?"
excito_idle_generic_11_1,I can help you with everything bonk. #2.10 But my wit has its limits.,"Pomogę ci ze wszystkim, co robi łup. #2.10 Ale mój dowcip ma swoje granice."
excito_idle_generic_12_1,They were afraid we'd outsmart them. #1.80 But they didn't expect us to outsmack them. #4.00 Prepare for some whoopin!,"Bali się, że ich przechytrzymy. #1.80 Ale nie spodziewali się, że ich przetłuczemy. #4.00 Szykujcie się na łomot!"
excito_idle_generic_13_1,"I'm doing my best here... #1.50 Let's get out of this mess safely, ok?","Robię, co mogę... #1.50 Wydostańmy się z tego bałaganu bezpiecznie, dobrze?"
excito_idle_generic_14_1,Some words sound quite weird #2.00 if you say them real slow: #3.50 Olllllld cheeeeese.,"Niektóre słowa brzmią dość dziwnie, #2.00 jeśli mówi się je baaardzo powoli: #3.50 Staaary seeeer."
sobu_idle_generic_1_1,This tower is not what it seems...,"Ta wieża nie jest tym, czym się wydaje..."
sobu_idle_generic_2_1,I thought I had seen it all. #2.30 But what do you know...,"Myślałem, że widziałem już wszystko. #2.30 Ale proszę, człowiek wciąż się uczy..."
sobu_idle_generic_3_1,Whew. #1.00 I think I need to sit down for a bit... #3.50 Joking! #4.50 I'm fit as a kid! #6.00 Chairs can go to hell!,Uff. #1.00 Chyba muszę na chwilę usiąść... #3.50 Żartuję! #4.50 Jestem sprawny jak dzieciak! #6.00 Krzesła mogą iść do diabła!
sobu_idle_generic_4_1,"Don't call me vintage, #1.70 just because you're mint age.","Nie nazywaj mnie starociem, #1.70 tylko dlatego, że sam jesteś świeżak."
sobu_idle_generic_5_1,What's the mileage on this old bugger you ask? #3.00 Well ask again. #4.00 And the flick of my stick might just drive you crazy.,"Jaki przebieg ma ten stary dziadyga, pytasz? #3.00 No to spytaj jeszcze raz. #4.00 Ruch mego drążka i pęka ci rżączka."
alva_idle_generic_5_1,"Lots of great ingredients in this tower, #2.50 but it's tough to collect them all.","W tej wieży jest mnóstwo świetnych składników, #2.50 ale trudno zebrać je wszystkie."
wanst_excito_smalltalk_regular_6_1,Tell me a little bit about yourself.,Opowiedz mi coś o sobie.
wanst_excito_smalltalk_regular_6_2_a,"My patience is running out, #1.50 so let's be getting out of here.","Kończy mi się cierpliwość, #1.50 więc zbierajmy się stąd."
wanst_excito_smalltalk_regular_6_2_b,I got very little toes.,Mam bardzo mało palców u stóp.
wanst_excito_smalltalk_regular_6_2_c,I have very little experience in gardening.,Mam bardzo małe doświadczenie w ogrodnictwie.
wanst_excito_smalltalk_regular_6_2_d,"When I was little, #1.00 they called my tumble weed.","Kiedy byłem mały, #1.00 mówili na mnie toczący się krzak."
wanst_excito_smalltalk_regular_6_2_e,I used to play piano by ear. #1.80 But nowadays I use my hands.,Kiedyś grałem na pianinie ze słuchu. #1.80 Dziś używam do tego rąk.
wanst_excito_smalltalk_regular_6_2_f,I used to be addicted to soap. #1.70 But I’m clean now.,Kiedyś byłem uzależniony od mydła. #1.70 Ale teraz jestem czysty.
wanst_excito_smalltalk_regular_6_3_a,"Not sure if that's the flex you believe it is, buddy.","Nie jestem pewien, czy to taki popis, jak myślisz, kolego."
wanst_excito_smalltalk_regular_6_3_b,"Humble brag, my fellow snack!","Skromna przechwałka, mój przekąskowy druhu!"
wanst_excito_smalltalk_regular_6_3_c,"I feel you, pal.","Czuję cię, kumplu."
wanst_townsfolk_idle_25_1,I heard his wife has the plague...,"Słyszałem, że jego żona ma zarazę..."
wanst_townsfolk_idle_26_1,"Good heavens, that’s foul!","Niebiosa, ależ to ohydne!"
wanst_townsfolk_idle_27_1,Cabbages? #1.00 Far better than turnips!,Kapusty? #1.00 O wiele lepsze niż rzepy!
wanst_townsfolk_idle_28_1,Not my ox to plow...,Nie mój wół do orki...
wanst_townsfolk_idle_29_1,Now let's not get too emotional.,Nie dajmy się teraz ponieść emocjom.
wanst_townsfolk_idle_30_1,"If I were the mayor, this would change!","Gdybym był burmistrzem, to by się zmieniło!"
wanst_townsfolk_idle_31_1,"Yeah, but no one listens to me!","Tak, ale nikt mnie nie słucha!"
wanst_townsfolk_idle_32_1,That might be the reason the king vanished that day.,"To może być powód, dla którego król wtedy zniknął."
wanst_townsfolk_idle_33_1,That old sage will figure it out.,Ten stary mędrzec to rozgryzie.
wanst_townsfolk_idle_34_1,If you really think so...,Skoro naprawdę tak sądzisz...
wanst_townsfolk_idle_35_1,"I wanted to run for mayor, #1.50 but they wouldn't let me.","Chciałem kandydować na burmistrza, #1.50 ale mi nie pozwolili."
wanst_townsfolk_idle_36_1,Rightfully so!,I słusznie!
wanst_townsfolk_idle_37_1,Have you seen his bank account?,Widziałeś jego konto w banku?
wanst_townsfolk_idle_38_1,That's rich!,Bogato!
wanst_townsfolk_idle_39_1,"I wouldn't trade places with him, to be honest.","Szczerze mówiąc, nie zamieniłbym się z nim miejscami."
wanst_townsfolk_idle_40_1,"It's just one of those days, eh?","Po prostu jeden z tych dni, co?"
wanst_townsfolk_idle_41_1,"If you ask me, that fellow is for the gallows.",Moim zdaniem ten typ nadaje się na szubienicę.
wanst_escapetower_1_1_c,"Alright, I'm out!","Dobra, wychodzę!"
wanst_escapetower_1_1_d,"Okay. #0.70 So, that's it...",Okej. #0.70 Czyli to tyle...
wanst_escapetower_1_1_e,I wish someone could see how well I did.,"Szkoda, że nikt nie widział, jak świetnie mi poszło."
wanst_escapetower_1_1_f,Hey folks. #0.80 I have returned!,"Hej, ludzie. #0.80 Powróciłem!"
wanst_escapetower_1_1_g,Now that was pretty easy peasy.,Poszło gładko jak po maśle.
wanst_escapetower_1_1_h,I made it!,Udało mi się!
wanst_escapetower_1_2_c,Let's hit the tavern!,Uderzmy do tawerny!
wanst_escapetower_1_2_d,"Back to my regular life, I guess...",Chyba wracam do zwykłego życia...
wanst_escapetower_1_2_e,Hooray!,Hurra!
wanst_escapetower_1_2_f,Did I miss something?,Coś mnie ominęło?
wanst_escapetower_1_2_g,I could definitely see myself doing #1.90 that again some time...,Zdecydowanie widziałbym siebie robiącego #1.90 to kiedyś jeszcze raz...
wanst_eva_goodbye_1_1,"Okay, see ya!","Okej, do zobaczenia!"
wanst_eva_goodbye_2_1,Alright! #0.60 See you at the tavern!,Dobra! #0.60 Widzimy się w tawernie!
wanst_eva_goodbye_3_1,"Take care, buddy.","Trzymaj się, kumplu."
wanst_eva_goodbye_4_1,Cheers mate. #0.90 Bye.,"Na zdrowie, kolego. #0.90 Pa."
wanst_eva_goodbye_5_1,Likewise. #0.90 Take care!,Wzajemnie. #0.90 Trzymaj się!
wanst_eva_goodbye_6_1,Alright. #0.60 Catch you later!,Dobra. #0.60 Złapiemy się później!
wanst_eva_goodbye_7_1,"Later, mate. #0.80 Cheers!","Później, kolego. #0.80 Na zdrowie!"
wanst_eva_goodbye_8_1,"Cool, see you!","Świetnie, do zobaczenia!"
wanst_eva_goodbye_9_1,Excellent!,Znakomicie!
wanst_eva_goodbye_10_1,Saying goodbye is always tough.,Pożegnania zawsze są trudne.
wanst_evelius_killed_1_1,That wasn't so hard after all. #1.90 Let's get out of here.,To jednak nie było takie trudne. #1.90 Wynośmy się stąd.
wanst_evelius_killed_2_1,"Who's laughing now, creep?","Kto się teraz śmieje, świrze?"
wanst_evelius_killed_3_1,Nobody gets past me!,Nikt mnie nie powstrzyma!
wanst_evelius_killed_4_1,Okay. #0.70 I think the rest will be a piece of cake.,"Okej. #0.70 Myślę, że reszta pójdzie jak z płatka."
wanst_evelius_killed_5_1,"Can't cry about burns when you play with fire, pal...","Nie płacz nad oparzeniami, gdy bawisz się ogniem, kolego..."
wanst_evelius_killed_6_1,If you choose to bruise... #1.50 Prepare to lose!,Szukasz guza i zwady... #1.50 Nie dasz nam rady!
wanst_evelius_killed_7_1,I am the new master here!,To ja jestem tu nowym panem!
wanst_evelius_killed_8_1,You lose!,Przegrałeś!
wanst_evelius_killed_9_1,A fitting end for you.,Stosowny koniec dla ciebie.
wanst_evelius_killed_10_1,Got you!,Mam cię!
wanst_evelius_basement_1_1,Alright! #0.80 Have it your way. #2.00 You'll die down there anyway...,Dobrze! #0.80 Niech ci będzie. #2.00 I tak umrzesz tam na dole...
wanst_evelius_basement_2_1,I see you prefer dying in a dark cave #2.80 over my smooth claws. #5.00 Okay.,"Widzę, że wolisz zginąć w ciemnej jaskini #2.80 niż w moich gładkich szponach. #5.00 W porządku."
wanst_evelius_basement_3_1,"Not even I would go down there, ugh. #2.50 I'll be waiting for you here...","Nawet ja bym tam nie schodził, uch. #2.50 Poczekam tu na ciebie..."
wanst_evelius_basement_4_1,Yeah whatever. #0.90 Not getting my hands dirty down there. #3.20 Ciao.,"Taa, nieważne. #0.90 Nie będę sobie tam brudził rąk. #3.20 Ciao."
wanst_evelius_basement_5_1,"Preferring to hang with the creepy, #2.00 dank, and surely deadly folks down there? #4.50 As you wish!","Wolisz zadawać się z tymi podejrzanymi, #2.00 wilgotnymi i z pewnością śmiertelnie groźnymi typami z dołu? #4.50 Jak sobie życzysz!"
wanst_evelius_basement_6_1,Hehehe. #0.70 I see you have discovered my cellar. #3.00 Go on then. #4.00 The folks down there haven't been fed in a while...,"Hehehe. #0.70 Widzę, że odkryłeś moją piwnicę. #3.00 No dalej. #4.00 Tamci na dole dawno nie byli karmieni..."
wanst_evelius_basement_7_1,"Ewww! #0.80 No one ever dares to go down there. #2.90 You can always come back up here, if you change your mind...","Fuuu! #0.80 Nikt nigdy nie odważa się tam schodzić. #2.90 Zawsze możesz wrócić tutaj, jeśli zmienisz zdanie..."
wanst_evelius_basement_8_1,"The party's up here, pal. #1.50 Are you sure you want to try your luck #3.40 down there?","Impreza jest tutaj, kolego. #1.50 Na pewno chcesz spróbować szczęścia #3.40 tam na dole?"
wanst_evelius_basement_9_1,As you please! #1.20 Enjoy your time where the light don't shine! #4.00 Cheers!,"Jak sobie życzysz! #1.20 Baw się dobrze tam, gdzie światło nie dochodzi! #4.00 Na zdrowie!"
row526,Save & Exit to menu,Zapisz i wyjdź do menu
row527,Save & Quit,Zapisz i zakończ
row529,Monitor:,Monitor:
row530,Window Mode:,Tryb okna:
row531,Exclusive Fullscreen,Wyłączny pełny ekran
row532,Maximized Window,Zmaksymalizowane okno
Some glory.,Build the statue at least up to your bottocks.,Zbuduj posąg przynajmniej do pośladków.
Eternal glory.,Finish the statue.,Ukończ posąg.
On a troll.,Kill X trolls.,Zabij X trolli.
Hell of a sell.,Sell X items at the pawnshop.,Sprzedaj X przedmiotów w lombardzie.
Fun-guy.,Eat every kind of mushroom at least once.,Zjedz każdy rodzaj grzyba przynajmniej raz.
already exists,(find the crown),(młotnik podły)
already exists,(cave),(młotnik podły)
already exists,(hammerguy wicked),(młotnik podły)
wanst_read_hammerbook_1_1,"""If I had a hammer, #1.20 I′d hammer in the morning, #2.60 I'd hammer in the evening #4.00 all over this tower..."" #5.70 Hammer magazine no. 13.","""Gdybym miał młot, #1.20 waliłbym nim rano, #2.60 waliłbym nim wieczorem #4.00 po całej tej wieży..."" #5.70 Magazyn Młot, nr 13."
wanst_read_hammerbook_2_1,"""Hammer, hammering, #1.50 hammersome, ham."" #4.00 Some secrets #4.00 are better off staying secret... #5.50 Ooof.","""Młot, młocenie, #1.50 młotne, młam."" #4.00 Niektóre sekrety #4.00 lepiej niech zostaną sekretami... #5.50 Uuuf."
wanst_read_hammerbook_3_1,"""Hammer, #0.50 hammer-time, #1.50 hammer, #2.30 hammer."" #3.00 I'll keep this knowledge a secret.","""Młot, #0.50 młot-czas, #1.50 młot, #2.30 młot."" #3.00 Zachowam tę wiedzę w sekrecie."
wanst_read_hammerbook_4_1,"""Hammer, #0.70 hammer, #1.50 hammer, hammer."" #3.20 Didn't expect poetry in here...","""Młot, #0.70 młot, #1.50 młot, młot."" #3.20 Nie spodziewałem się tu poezji..."
wanst_encounter_eveliuskey_1_1,This key looks important.,Ten klucz wygląda na ważny.
wanst_encounter_eveliuskey_2_1,I have a feeling... #1.30 this key might get us out of here.,Mam przeczucie... #1.30 że ten klucz może nas stąd wydostać.
wanst_encounter_eveliuskey_3_1,An epic key for an epic exit!,Epicki klucz do epickiego wyjścia!
wanst_encounter_eveliuskey_4_1,That must be the master key.,To musi być klucz główny.
wanst_encounter_eveliuskey_5_1,I see the key that'll let us flee. #2.30 Weeee.,"Widzę klucz, co da nam ujść. #2.30 Iiiii."
wanst_drop_eveliuskey_1_1,What if I don't want to leave?,A jeśli nie chcę wychodzić?
wanst_drop_eveliuskey_2_1,Let's remember this spot.,Zapamiętajmy to miejsce.
wanst_drop_eveliuskey_3_1,I don't need a key to get out of here...,"Nie potrzebuję klucza, żeby się stąd wydostać..."
wanst_drop_eveliuskey_4_1,Is it a good idea to drop this?,Czy upuszczanie tego to dobry pomysł?
wanst_drop_eveliuskey_5_1,Using a master key is way too easy for me...,Używanie klucza głównego jest dla mnie zbyt łatwe...
wanst_pickup_eveliuskey_1_1,This is the key to success.,To klucz do sukcesu.
wanst_pickup_eveliuskey_2_1,Let's not lose this.,Nie zgubmy go.
wanst_pickup_eveliuskey_3_1,This seems like a #1.00 key part of my escape plan...,To wygląda na #1.00 kluczową część mojego planu ucieczki...
wanst_attack_enemycorpse_6_1,Corpse fight!,Walka ze zwłokami!
wanst_attack_enemycorpse_7_1,Dead and deadly!,Martwy i śmiertelny!
wanst_attack_enemycorpse_8_1,Stay dead!,Zostań martwy!
wanst_encounter_enemycorpse_10_1,A reminder of life's limits.,Przypomnienie o granicach życia.
wanst_encounter_enemycorpse_11_1,Rip!,Niech spoczywa!
wanst_encounter_enemycorpse_12_1,It was a fair and honest fight.,To była uczciwa i honorowa walka.
wanst_encounter_enemycorpse_13_1,Memento mori!,Memento mori!
wanst_encounter_enemycorpse_14_1,I see dead people.,Widzę martwych ludzi.
wanst_encounter_enemycorpse_15_1,It's easy to confuse a dead person with a sleeping one...,Łatwo pomylić martwą osobę ze śpiącą...
wanst_encounter_enemycorpse_16_1,This person isn't taking a nap!,Ta osoba nie ucina sobie drzemki!
wanst_drop_enemycorpse_5_1,Definitely dead.,Zdecydowanie martwy.
wanst_drop_enemycorpse_6_1,I tried everything. #1.00 But dead means dead...,Próbowałem wszystkiego. #1.00 Ale martwy znaczy martwy...
wanst_drop_enemycorpse_7_1,Your final resting place.,Twoje ostatnie miejsce spoczynku.
wanst_drop_enemycorpse_8_1,It was starting to smell.,Zaczynało śmierdzieć.
wanst_pickup_enemycorpse_5_1,Let me help you.,"Pozwól, że pomogę."
wanst_pickup_enemycorpse_6_1,Where to?,Dokąd teraz?
wanst_pickup_enemycorpse_7_1,Let's redecorate...,Przemeblujmy trochę...
wanst_encounter_anvil_2_1,Who's hammering all these anvils?,Kto tu wykuwa te wszystkie kowadła?
wanst_encounter_anvil_3_1,Anvil. #0.60 Again!,Kowadło. #0.60 Znowu!
wanst_encounter_anvil_4_1,Anvils seem to be a trend lately.,Kowadła są ostatnio chyba modne.
wanst_encounter_anvil_5_1,Quality craftsmanship.,Solidne rzemiosło.
wanst_encounter_alcove_4_1,An alcove is just a disappointing door.,Alkowa to po prostu rozczarowujące drzwi.
wanst_encounter_alcove_5_1,Alcoves remind me of the times I struggled fitting in...,"Alkowy przypominają mi czasy, gdy trudno mi było się dopasować..."
wanst_encounter_alcove_6_1,"When I hide in these, #1.50 it feels like the wall is giving me a hug.","Kiedy się w nich chowam, #1.50 czuję, jakby ściana mnie przytulała."
wanst_encounter_magicwand_3_1,"I am something of a wizard myself, #2.00 you know?","Sam jestem po trosze czarodziejem, #2.00 wiesz?"
wanst_encounter_magicwand_4_1,"It's easy to do magic, #1.60 if you have one of those sticks.","Łatwo czarować, #1.60 jeśli ma się jeden z tych patyków."
wanst_encounter_magicwand_5_1,Magic is for people without weapons.,Magia jest dla ludzi bez broni.
wanst_encounter_magicwand_6_1,That's a big match.,To duża zapałka.
wanst_encounter_magicwand_7_1,I bet that stick is just for show.,"Założę się, że ten kij jest tylko na pokaz."
wanst_encounter_magicwand_8_1,"That wand looks fancy, #1.40 but can it fix a broken wheel?","Ta różdżka wygląda szykownie, #1.40 ale czy naprawi złamane koło?"
wanst_attack_apple_1_1,Here's some fightamines!,Oto trochę bojowitamin!
wanst_attack_apple_2_1,It won't hurt. #0.80 It's just an apple!,To nie zaboli. #0.80 To tylko jabłko!
wanst_attack_apple_3_1,Apply this!,Jabłkuj to!
wanst_encounter_apple_1_1,An apple a day keeps the poison at bay!,Jabłko dziennie trzyma truciznę z dala ode mnie!
wanst_encounter_apple_2_1,Apple is my favorite vegetable.,Jabłko to moje ulubione warzywo.
wanst_encounter_apple_3_1,Who doesn't love apples?,Kto nie kocha jabłek?
wanst_drop_apple_1_1,Let's plant a tree.,Posadźmy drzewo.
wanst_drop_apple_2_1,Apple trees can grow anywhere.,Jabłonie mogą rosnąć wszędzie.
wanst_drop_apple_3_1,I'm done with apples.,Mam dość jabłek.
wanst_pickup_apple_1_1,Apples are great for punch.,Jabłka świetnie nadają się do ponczu.
wanst_pickup_apple_2_1,Let's get healthy.,Zadbajmy o zdrowie.
wanst_pickup_apple_3_1,Apples are embarrassed limes.,Jabłka to zawstydzone limonki.
wanst_pickup_apple_4_1,Picking apples.,Zbieranie jabłek.
wanst_attack_woodensword_1_1,Get bonked!,Dostań łupnia!
wanst_attack_woodensword_2_1,Eat wood!,Jedz drewno!
wanst_attack_woodensword_3_1,Timberrrr!,Drzeeeewo!
wanst_encounter_woodensword_1_1,Wooden sword? #1.40 I'm not sure if that's an upgrade.,"Drewniany miecz? #1.40 Nie jestem pewien, czy to ulepszenie."
wanst_encounter_woodensword_2_1,"They used to make them from steel, #1.70 when I was young...",Za moich młodych lat #1.70 robili je ze stali...
wanst_drop_woodensword_1_1,Does this decompose fast?,Czy to szybko się rozkłada?
wanst_drop_woodensword_2_1,Enough training! #1.00 Where's the steel ones?,Dość treningu! #1.00 Gdzie są te stalowe?
wanst_pickup_woodensword_1_1,Better than nothing.,Lepsze niż nic.
