key,en,pl
wanst_encounter_swordrusty_2_1,"Someone wipe the rust off that sword, jeez.","Niech ktoś zetrze rdzę z tego miecza, rany."
wanst_drop_swordrusty_1_1,Farewell my rusty companion!,"Żegnaj, mój zardzewiały towarzyszu!"
wanst_drop_swordrusty_2_1,Not worthy of my shiny temper.,Nie jest godny mojego lśniącego temperamentu.
wanst_pickup_swordrusty_1_1,This sword's seen better days.,Ten miecz widział lepsze dni.
wanst_pickup_swordrusty_2_1,Rusty but trusty.,"Zardzewiały, ale zaufany."
wanst_pickup_swordrusty_3_1,As rusty as it is sharp.,"Tak zardzewiały, jak ostry."
wanst_attack_throwaxe_1_1,Axed!,Topornięty!
wanst_attack_throwaxe_2_1,Chop chop!,"Ciach, ciach!"
wanst_encounter_throwaxe_1_1,An axe! Count me in.,Topór! Wchodzę w to.
wanst_pickup_throwaxe_1_1,A throwing axe!,Topór do rzucania!
wanst_pickup_throwaxe_2_1,This is meant to be thrown. #1.70 But I'm holding on to it for now.,To jest przeznaczone do rzucania. #1.70 Ale na razie będę to trzymał.
wanst_pickup_throwaxe_3_1,"In order to throw things, #1.30 you first have hold on to 'em tightly.","Żeby rzucać rzeczami, #1.30 najpierw trzeba je mocno trzymać."
row471,Catch this!,Łap to!
row472,To the axe!,Do topora!
wanst_encounter_magicwand_1_1,That magic stick will do the trick!,Ta magiczna pałka zrobi sztuczkę!
wanst_encounter_magicwand_2_1,"Did you know ""wand"" means #2.00 ""wall"" in German? #4.00 You're welcome.","Wiedziałeś, że ""wand"" znaczy #2.00 po niemiecku ""ściana""? #4.00 Proszę bardzo."
wanst_drop_magicwand_1_1,I'm not made to be a wizard.,Nie jestem stworzony na czarodzieja.
wanst_drop_magicwand_2_1,Enough spelling.,Dość czarowania.
wanst_drop_magicwand_3_1,My glorious aura doesn't require additional magic.,Moja chwalebna aura nie wymaga dodatkowej magii.
wanst_drop_magicwand_4_1,I shall depart from this summoner of chaos...,Rozstanę się z tym przyzywaczem chaosu...
wanst_drop_magicwand_5_1,I am built to destroy... #2.00 Not to cause laughter and joy.,Zbudowano mnie do niszczenia... #2.00 Nie do wywoływania śmiechu i radości.
wanst_pickup_magicwand_1_1,Is there a spell for cake?,Czy jest zaklęcie na ciasto?
wanst_pickup_magicwand_2_1,Let's work some magic.,Zróbmy trochę magii.
wanst_pickup_magicwand_3_1,I'm a wizard!,Jestem czarodziejem!
wanst_pickup_magicwand_4_1,I've always been really good at spelling.,Zawsze byłem dobry w zaklęciach.
wanst_attack_rake_1_1,Let me rake it to you.,"Pozwól, że ci to zagrabię."
wanst_attack_rake_2_1,Dead as a leaf!,Martwy jak liść!
wanst_attack_rake_3_1,Scratchy scratchy!,"Drapu, drapu!"
wanst_attack_rake_4_1,Itches get scratches!,Swędzenie prosi o drapanie!
//player gets hit by rake by stepping on it,Ow! That was unexpected.,Au! Tego się nie spodziewałem.
row496,Ouch! What was that?,Auć! Co to było?
row497,Ambush!,Zasadzka!
row498,... I hope nobody saw that.,"... mam nadzieję, że nikt tego nie widział."
row499,Let's... just pretend nothing happened. Cough.,"Po prostu... udawajmy, że nic się nie stało. Kaszl."
wanst_encounter_rake_1_1,Let's not step on that...,Może na to nie nadepnę...
wanst_encounter_rake_2_1,Careful with that rake.,Ostrożnie z tymi grabiami.
wanst_encounter_rake_3_1,This rake might provoke some #2.00 comical moments.,Te grabie mogą wywołać #2.00 komiczne momenty.
wanst_encounter_rake_4_1,Wanna take a rake?,Chcesz zagrabić?
wanst_drop_rake_1_1,"Ooookay, let's not step on that.","Oooookej, lepiej na to nie nadepnąć."
wanst_drop_rake_2_1,That'll teach 'em!,To ich nauczy!
wanst_drop_rake_3_1,"Goodbye, rake.","Żegnaj, grabio."
wanst_drop_rake_4_1,Let's garden some gardens!,Uprawiajmy ogrody!
wanst_pickup_rake_1_1,Leaves be gone!,Liście precz!
wanst_pickup_rake_2_1,I feel useful.,Czuję się użyteczny.
wanst_pickup_rake_3_1,Good thing I didn't step on it. #1.80 Like a fool.,"Dobrze, że na to nie nadepnąłem. #1.80 Jak głupiec."
wanst_pickup_rake_4_1,Am I holding this right?,Czy dobrze to trzymam?
wanst_pickup_rake_5_1,Didn't see a garden anywhere close...,Nie widziałem ogrodu nigdzie w pobliżu...
wanst_pickup_rake_6_1,"Finally, something for my itchy back.",Wreszcie coś do podrapania pleców.
wanst_attack_flamberge_1_1,Claymore galore!,Claymore w wyborze!
wanst_attack_flamberge_2_1,Flaming glory!,Płomienna chwała!
wanst_attack_flamberge_3_1,Flamberge!,Flamberga!
wanst_attack_flamberge_4_1,Flame-burger!,Flam-burger!
wanst_encounter_flamberge_1_1,What a monstrously big sword!,Co za potwornie wielki miecz!
wanst_drop_flamberge_1_1,Let's focus on the small things in life.,Skupmy się na małych rzeczach w życiu.
wanst_drop_flamberge_2_1,Time to downsize.,Czas zmniejszyć skalę.
wanst_drop_flamberge_3_1,I want to rest at least one of my arms.,Chcę dać odpocząć przynajmniej jednej ręce.
wanst_drop_flamberge_4_1,Size doesn't matter.,Rozmiar nie ma znaczenia.
wanst_pickup_flamberge_1_1,"Ok, who wants some?","Ok, kto chce dostać?"
wanst_pickup_flamberge_2_1,Time to cleave!,Czas rozłupywać!
wanst_pickup_flamberge_3_1,"The maker of this weapon is good at #2.00 making weapons, #3.00 but terrible at naming them.","Twórca tej broni jest dobry w #2.00 robieniu broni, #3.00 ale fatalny w ich nazywaniu."
wanst_pickup_flamberge_4_1,I shall call you *coughs violently*,Nazwę cię *kaszle gwałtownie*
wanst_pickup_flamberge_5_1,Proportions don't matter.,Proporcje nie mają znaczenia.
wanst_encounter_monsterarmor_1_1,Will this fit?,Czy to będzie pasować?
wanst_drop_monsterarmor_1_1,Too weak for me.,Za słabe dla mnie.
wanst_drop_monsterarmor_2_1,Let's leave that for those pink patoots.,Zostawmy to tym różowym zadkom.
wanst_drop_monsterarmor_3_1,Out of fashion.,Niemodne.
wanst_pickup_monsterarmor_1_1,Looks like a dead snake.,Wygląda jak martwy wąż.
wanst_equip_monsterarmor_1_1,I am now disguised as a regular monster.,Jestem teraz przebrany za zwykłego potwora.
wanst_equip_monsterarmor_2_1,Chains on!,Łańcuchy na siebie!
wanst_equip_monsterarmor_3_1,A bit tight around the waist.,Trochę ciasno w pasie.
wanst_attack_armor_1_1,"This is a weapon, right?","To broń, prawda?"
wanst_attack_armor_2_1,Think outside the box!,Myśl poza pudłem!
wanst_encounter_armor_1_1,"""More armor I wore to war."" #1.90 As my grandchild would say.","""Więcej zbroi zbroiłem na wojnę."" #1.90 Jak powiedziałoby moje wnuczę."
wanst_encounter_armor_2_1,Armor. #0.80 Helpful.,Zbroja. #0.80 Pomocne.
wanst_encounter_armor_3_1,Slabs for my abs!,Płyty na moje mięśnie!
wanst_attack_strawhat_1_1,Last straw!,Ostatnia słomka!
wanst_attack_strawhat_2_1,Hat attack!,Atak kapeluszem!
wanst_encounter_strawhat_1_1,Straw hat! #1.00 My old companion.,Słomkowy kapelusz! #1.00 Mój stary towarzysz.
wanst_drop_strawhat_1_1,"Yeah, not my thing.","Ta, nie dla mnie."
wanst_drop_strawhat_2_1,Doesn't look good on me.,Nie wygląda na mnie dobrze.
wanst_drop_strawhat_3_1,I'm not really hat type of guy.,Nie jestem naprawdę kapeluszowym typem.
wanst_pickup_strawhat_1_1,I'm about to look like a fool.,Zaraz będę wyglądał jak głupiec.
wanst_pickup_strawhat_2_1,Straw hats were my childhood.,Słomkowe kapelusze to moje dzieciństwo.
wanst_pickup_strawhat_3_1,I got one of those for my yodeling diploma.,Dostałem taki za dyplom z jodłowania.
wanst_equip_strawhat_1_1,Vacation escalation!,Wakacyjna eskalacja!
wanst_equip_strawhat_2_1,This is as close to beach-vibes #1.70 as it can get in here...,Bliżej plażowego klimatu #1.70 już się tutaj nie da...
wanst_equip_strawhat_3_1,I always wanted to be a farmer #1.80 since I was a lil' bub.,"Zawsze chciałem być rolnikiem, #1.80 odkąd byłem małym brzdącem."
wanst_equip_strawhat_4_1,I feel retired.,Czuję się emerytowany.
wanst_pickup_beehive_1_1,I think I can catch some of those #1.90 sassy bees with this.,Chyba mogę tym złapać trochę tych #1.90 zadziornych pszczół.
wanst_pickup_beehive_2_1,Let's catch some bees.,Złapmy trochę pszczół.
wanst_pickup_beehive_3_1,C'mere bees. #1.20 Bsss bss bsss.,"Chodźcie, pszczółki. #1.20 Bzzz bzz bzzz."
wanst_equip_beehive_1_1,I only need one eye anyways.,I tak potrzebuję tylko jednego oka.
row606,"Mmm, there's still some honey left.","Mmm, zostało jeszcze trochę miodu."
wanst_equip_beehive_2_1,My aim is better with just one eye.,Celuję lepiej tylko jednym okiem.
wanst_equip_beehive_3_1,Feels warm.,Ciepło.
wanst_equip_beehive_4_1,A buzz-worthy upgrade.,Ulepszenie warte brzęczenia.
wanst_equip_beehive_5_1,Wicked!,Odjazd!
wanst_attack_beehive_1_1,Sting 'em good!,Żądlcie ich dobrze!
wanst_attack_beehive_2_1,Get 'em boys!,"Brać ich, chłopcy!"
wanst_attack_beehive_3_1,Bee attack!,Pszczeli atak!
wanst_attack_beehive_4_1,Say hello to my buzzy buddies!,Przywitajcie się z moimi bzyczącymi kumplami!
row618,"Get out, fools!","Wynocha, głupcy!"
row619,Ooooh whoops.,"Ooooch, ups."
row620,Hey fellas.,"Hej, panowie."
row621,I can wear this on my head now. #1.80 For whatever...,Mogę to teraz nosić na głowie. #1.80 Z jakiegoś powodu...
row622,It's a hat now. A weird one...,To teraz kapelusz. Dziwny...
row624,That hive is still a-buzzin.,Ten ul wciąż brzęczy.
row628,What was I thinking?,Co ja sobie myślałem?
row629,Phew!,Uff!
wanst_equip_beehive_active_1_1,Ew! There's still bees in there!,Fuj! Tam wciąż są pszczoły!
wanst_equip_beehive_active_2_1,Beeeeees!,Pszczołyyyy!
wanst_equip_beehive_active_3_1,Not the bees!,Tylko nie pszczoły!
wanst_attack_wizardshat_1_1,Hat-trick!,Kapeluszowy hat-trick!
wanst_attack_wizardshat_2_1,Cone at me!,Stożkiem we mnie!
wanst_encounter_wizardshat_1_1,Another step closer to becoming a wizard.,Kolejny krok ku zostaniu czarodziejem.
wanst_encounter_wizardshat_2_1,A cone. Modest.,Stożek. Skromnie.
wanst_encounter_wizardshat_3_1,Looks like it's the first day of #1.50 school for someone...,"Wygląda, jakby ktoś miał pierwszy dzień #1.50 szkoły..."
wanst_drop_wizardshat_1_1,Let's get some real gear...,Znajdźmy jakiś prawdziwy sprzęt...
wanst_drop_wizardshat_2_1,Playtime's over.,Koniec zabawy.
wanst_pickup_wizardshat_1_1,What a funny cone.,Co za śmieszny stożek.
wanst_pickup_wizardshat_2_1,I always wanted to be a wizard.,Zawsze chciałem być czarodziejem.
wanst_equip_wizardshat_1_1,I used to be real good at spelling...,Kiedyś byłem naprawdę dobry w zaklęciach...
wanst_equip_wizardshat_2_1,Is it my birthday yet?,Czy to już moje urodziny?
wanst_equip_wizardshat_3_1,Wise at last!,Wreszcie mądry!
wanst_attack_peasantcap_1_1,Moppin' them dirts!,Zamiatam te brudy!
wanst_encounter_peasantcap_1_1,Peasant cap! #1.20 I expected much worse. #3.00 But hoped for much more...,Chłopska czapka! #1.20 Spodziewałem się dużo gorzej. #3.00 Ale liczyłem na dużo więcej...
wanst_encounter_peasantcap_2_1,Casual streetwear! #1.70 I thought we were over that....,"Swobodna moda uliczna! #1.70 Myślałem, że mamy to już za sobą..."
wanst_drop_peasantcap_1_1,Hey folks. #1.00 It was me all the time. #2.90 Non-regular handsome adventurer-man.,"Hej, ludziska. #1.00 To cały czas byłem ja. #2.90 Nie-zwykły przystojny poszukiwacz-przygód."
wanst_drop_peasantcap_2_1,Nah. It's just not me.,Nie. To po prostu nie ja.
wanst_drop_peasantcap_3_1,Mmmm. Not feeling it.,Mmmm. Nie czuję tego.
wanst_pickup_peasantcap_1_1,A regular peasant would wear this.,Zwykły chłop by to nosił.
wanst_pickup_peasantcap_2_1,Still undecided if I should wear this.,"Wciąż nie wiem, czy powinienem to założyć."
wanst_pickup_peasantcap_3_1,What an oddly shaped rug.,Co za dziwnie ukształtowany dywanik.
wanst_pickup_peasantcap_4_1,My grandma used to mop floors with these.,Moja babcia myła tym podłogi.
wanst_pickup_peasantcap_5_1,A pleasant present for a peasant.,Przyjemny prezent dla chłopa.
wanst_equip_peasantcap_1_1,Now I look like a guy from the streets.,Teraz wyglądam jak gość z ulicy.
wanst_equip_peasantcap_2_1,Call me the pleasant peasant.,Mówcie mi przyjemny wieśniak.
wanst_equip_peasantcap_3_1,This is my new favorite color.,To mój nowy ulubiony kolor.
wanst_equip_peasantcap_4_1,This hat makes me look regular. #1.80 Let's try to make that a good thing...,"Ta czapka sprawia, że wyglądam zwyczajnie. #1.80 Spróbujmy zrobić z tego zaletę..."
wanst_equip_peasantcap_5_1,I can barely hear. #2.00 But I must look blastin'.,Ledwo słyszę. #2.00 Ale muszę wyglądać bombowo.
wanst_encounter_turbotshelmet_1_1,They still make these?,Wciąż je produkują?
wanst_encounter_turbotshelmet_2_1,Tight steel with a flappy back. #2.00 Clever.,Ciasna stal z klapką z tyłu. #2.00 Sprytne.
wanst_pickup_turbotshelmet_1_1,I better not sit on this one.,Lepiej na tym nie siadać.
wanst_equip_turbotshelmet_1_1,Huzzah!,Hura!
wanst_attack_koboldhelmet_1_1,Hel-met your doom!,Hełm-nie cię zguba!
wanst_encounter_koboldhelmet_1_1,Quite the chunk of steel.,Całkiem spory kawał stali.
wanst_encounter_koboldhelmet_2_1,Big sizes are coming back in style.,Duże rozmiary wracają do mody.
wanst_encounter_koboldhelmet_3_1,This solves all my problems.,To rozwiązuje wszystkie moje problemy.
wanst_drop_koboldhelmet_1_1,I need a bigger one...,Potrzebuję większego...
wanst_drop_koboldhelmet_2_1,Not my style.,Nie mój styl.
wanst_pickup_koboldhelmet_1_1,Now where does this go?,"No dobrze, gdzie to się zakłada?"
wanst_equip_koboldhelmet_1_1,A heavy cone. #1.00 Good thing I have no neck.,"Ciężki stożek. #1.00 Dobrze, że nie mam szyi."
wanst_equip_koboldhelmet_2_1,Perfect eyebrow protection.,Idealna ochrona brwi.
wanst_equip_koboldhelmet_3_1,"Ugh, this feels heavy.","Ugh, to jest ciężkie."
wanst_equip_koboldhelmet_4_1,Suddenly I got a heavy head.,Nagle mam ciężką głowę.
wanst_equip_koboldhelmet_5_1,Not unproportional at all...,Wcale nie nieproporcjonalne...
wanst_attack_shield_1_1,Attack is my favourite defense!,Atak to moja ulubiona obrona!
wanst_attack_shield_2_1,Defense attack!,Atak obronny!
wanst_attack_shield_3_1,"I'm using this correctly, right?","Używam tego poprawnie, prawda?"
wanst_encounter_woodenshield_1_1,What a weird plate.,Co za dziwny talerz.
wanst_drop_woodenshield_1_1,Can't find the barrel to this lid.,Nie mogę znaleźć beczki do tej pokrywki.
wanst_pickup_shield_1_1,Shield happens!,Tarcza się zdarza!
wanst_pickup_shield_2_1,Shields up!,Tarcze w górę!
wanst_pickup_shield_3_1,I'm practically invincible now.,Jestem teraz praktycznie niezwyciężony.
wanst_attack_explotionpotion_1_1,Explosion potion!,Mikstura wybuchu!
wanst_attack_explotionpotion_2_1,Bombs away!,Bomby w dół!
wanst_encounter_explotionpotion_1_1,Dynamite in a bottle. #1.50 Fancy.,Dynamit w butelce. #1.50 Elegancko.
wanst_drop_explotionpotion_1_1,Not in the mood for fireworks.,Nie mam nastroju na fajerwerki.
wanst_pickup_explotionpotion_1_1,I better not drink this.,Lepiej tego nie pić.
wanst_attack_goldpotion_1_1,Midas touch!,Dotyk Midasa!
wanst_attack_goldpotion_2_1,Riches get stitches!,Bogactwo dostanie szwy!
wanst_drop_goldpotion_1_1,I have more of a silver skin type.,Mam raczej srebrny typ skóry.
wanst_drop_goldpotion_2_1,Gold is of no value to me. #2.00 I believe in virtues.,Złoto nie ma dla mnie wartości. #2.00 Wierzę w cnoty.
wanst_pickup_goldpotion_1_1,Liquid gold!,Płynne złoto!
wanst_pickup_goldpotion_2_1,Fling for bling!,Rzut po blask!
wanst_attack_hourglass_1_1,Your time's up!,Twój czas minął!
wanst_attack_respawnbottle_1_1,Fetal fury!,Płodowa furia!
wanst_attack_respawnbottle_2_1,Fetus force!,Siła płodu!
wanst_attack_respawnbottle_3_1,Baby slaps!,Dziecięce plaski!
wanst_encounter_respawnbottle_1_1,I'll be resurrected from that bottle if I die. #2.60 Cool.,"Zostanę wskrzeszony z tej butelki, jeśli umrę. #2.60 Super."
wanst_encounter_respawnbottle_2_1,This is where I want to start anew. #1.60 #2.00 Fine.,Tutaj chcę zacząć od nowa. #1.60 #2.00 Dobrze.
wanst_encounter_respawnbottle_3_1,"That bottle has everything that makes me, me. #2.50 Careful.","Ta butelka ma wszystko, co czyni mnie mną. #2.50 Ostrożnie."
wanst_drop_respawnbottle_1_1,I want to be reborn here.,Chcę się tu odrodzić.
wanst_drop_respawnbottle_2_1,This seems to be a good place to resurrect.,To wygląda na dobre miejsce do zmartwychwstania.
wanst_drop_respawnbottle_3_1,From bottle drop to rebirth spot!,Od upuszczenia butelki do miejsca odrodzenia!
row788,See ya later.,Do zobaczenia później.
wanst_pickup_respawnbottle_1_1,"Come here, little man.","Chodź tutaj, mały człowieku."
wanst_pickup_respawnbottle_2_1,What a weirdly shaped baby.,Co za dziwnie ukształtowane dziecko.
wanst_pickup_respawnbottle_3_1,Peak-a-boo!,A kuku!
wanst_encounter_magiclamp_1_1,A magic lamp... whoa.,Magiczna lampa... łoł.
wanst_encounter_magiclamp_2_1,Is this one of those magical miracle sparklers?,Czy to jedna z tych magicznych cudownych iskierek?
wanst_encounter_magiclamp_3_1,Looks like they got that from wish.,"Wygląda, jakby kupili to na Wishu."
row800,Should I rub it?,Potrzeć?
row801,Time to give this a shine.,Czas to wypolerować.
row802,It's still loaded.,Wciąż jest załadowana.
row803,It's still got one shot left.,Został jej jeszcze jeden strzał.
row806,It's just a regular lamp now.,To teraz zwykła lampa.
row807,This won't grant me any more wishes.,To nie spełni już więcej moich życzeń.
wanst_attack_mousetrap_1_1,Say cheese!,Powiedz ser!
wanst_encounter_mousetrap_1_1,"Finally, someone is getting rid of all the #1.80 pests in here.",Wreszcie ktoś pozbywa się wszystkich #1.80 szkodników tutaj.
wanst_encounter_mousetrap_2_1,A rat trap? #1.20 Good thing I'm human.,"Pułapka na szczury? #1.20 Dobrze, że jestem człowiekiem."
wanst_encounter_mousetrap_3_1,My toes are tingling.,Mrowi mnie w palcach u stóp.
wanst_encounter_mousetrap_4_1,I better not step on this mice device.,Lepiej nie nadepnąć na to mysie urządzenie.
wanst_encounter_mousetrap_5_1,What a tiny trap...,Co za malutka pułapka...
wanst_drop_mousetrap_1_1,Mousetrap deployed!,Pułapka na myszy rozstawiona!
wanst_drop_mousetrap_2_1,Trap activated!,Pułapka aktywowana!
wanst_drop_mousetrap_3_1,Let's see what fool will step in.,"Zobaczmy, jaki głupiec w to wejdzie."
wanst_drop_mousetrap_4_1,Let's catch some mice!,Złapmy trochę myszy!
wanst_drop_mousetrap_5_1,Rodents be gone!,Gryzonie precz!
wanst_pickup_mousetrap_1_1,This could hurt someone.,To mogłoby kogoś zaboleć.
wanst_pickup_mousetrap_2_1,This needs to go.,To musi zniknąć.
wanst_pickup_mousetrap_3_1,Time to relocate this menace.,Czas przenieść to zagrożenie.
wanst_attack_mingvase_1_1,Be careful!,Ostrożnie!
wanst_attack_mingvase_2_1,Costly but deadly!,"Kosztowne, ale śmiercionośne!"
wanst_attack_mingvase_3_1,Unbreakable!,Niezniszczalne!
wanst_encounter_mingvase_1_1,I never broke a vase in my life.,Nigdy w życiu nie stłukłem wazy.
wanst_encounter_mingvase_2_1,I should be careful with this thing. #1.70 There's just so many ways it could go wrong...,"Powinienem uważać z tą rzeczą. #1.70 Jest tyle sposobów, żeby coś poszło źle..."
wanst_encounter_mingvase_3_1,Vays... vaaas... #1.50 vays... vaaaas... #3.40 I never know what to call it.,"Waza... waaza... #1.50 waza... waaza... #3.40 Nigdy nie wiem, jak to nazwać."
wanst_drop_mingvase_1_1,Let's set this down gently.,Odłóżmy to delikatnie.
wanst_drop_mingvase_2_1,No more responsibility.,Koniec odpowiedzialności.
wanst_pickup_mingvase_1_1,This is heavy. #1.10 Is someone inside?,To ciężkie. #1.10 Czy ktoś jest w środku?
wanst_pickup_mingvase_2_1,You can really appreciate the #1.50 artwork if you look closely.,"Naprawdę można docenić #1.50 wykonanie, jeśli przyjrzeć się z bliska."
wanst_pickup_mingvase_3_1,Any steps ahead?,Jakieś schody przed nami?
wanst_attack_anvil_1_1,Heavy impact!,Ciężkie uderzenie!
wanst_attack_anvil_2_1,Anvil attack!,Atak kowadłem!
wanst_attack_anvil_3_1,Meet the reverse smith!,Poznaj odwrotnego kowala!
wanst_encounter_anvil_1_1,This anvil feels out of place here...,To kowadło wygląda tutaj nie na miejscu...
wanst_pickup_diamondtooth_1_1,Bling in the grin!,Błysk w uśmiechu!
wanst_pickup_diamondtooth_2_1,Mouth armor engage!,Pancerz jamy ustnej aktywny!
wanst_pickup_diamondtooth_3_1,Try breaking this smile!,Spróbuj złamać ten uśmiech!
wanst_pickup_diamondtooth_4_1,My dental plan just got expensive.,Mój plan dentystyczny właśnie zrobił się kosztowny.
wanst_pickup_diamondtooth_5_1,Diamond tooth!,Diamentowy ząb!
wanst_pickup_goldtooth_1_1,Gold tooth!,Złoty ząb!
wanst_pickup_goldtooth_2_1,A crown for a king!,Korona dla króla!
wanst_pickup_goldtooth_3_1,Money in the mouth!,Pieniądze w ustach!
wanst_pickup_goldtooth_4_1,I put my money where my mouth is.,"Wkładam pieniądze tam, gdzie mam usta."
wanst_drop_glassmarble_1_1,I'll surely not lose this.,Na pewno tego nie zgubię.
wanst_drop_glassmarble_2_1,Let's remember this spot.,Zapamiętajmy to miejsce.
wanst_pickup_glassmarble_1_1,Here you are!,Tu jesteś!
wanst_pickup_glassmarble_2_1,Gotcha!,Mam cię!
row877,Now I see you!,Teraz cię widzę!
wanst_attack_batcorpse_1_1,Better than nothing!,Lepsze niż nic!
wanst_attack_batcorpse_2_1,Bat attack!,Atak nietoperzem!
wanst_attack_batcorpse_3_1,This'll hit baaad!,To uderzy boleśnieee!
wanst_encounter_blob_1_1,Ewww.,Fuuuj.
wanst_encounter_blob_2_1,Slime time!,Czas śluzu!
wanst_encounter_blob_3_1,That's the most dangerous vomit I can imagine.,"To najniebezpieczniejsze wymiociny, jakie mogę sobie wyobrazić."
wanst_encounter_bat_1_1,This animal is dangerous. #1.40 I bet!,To zwierzę jest niebezpieczne. #1.40 Założę się!
wanst_encounter_bat_2_1,That is one ugly bird.,To jeden brzydki ptak.
wanst_encounter_bat_3_1,A flying rat?,Latający szczur?
row893,Usually I'm against battery...,Zwykle jestem przeciw baterii...
row894,Stay out of my hair!,Trzymaj się z dala od moich włosów!
row895,Bamboozled!,Nabrany!
wanst_encounter_bat_4_1,I despise these annoying birds!,Gardzę tymi irytującymi ptakami!
wanst_encounter_bat_5_1,Who invented these annyoing birds!?,Kto wymyślił te irytujące ptaki!?
wanst_encounter_bat_6_1,I wonder if these birds are #1.50 sensitive to loud sounds...,"Zastanawiam się, czy te ptaki są #1.50 wrażliwe na głośne dźwięki..."
wanst_encounter_beehiveplatform_1_1,"Whoa, there's no way to #1.30 bee-t these things.","Łoł, nie da się #1.30 pszcze-bić tych rzeczy."
wanst_encounter_beehiveplatform_2_1,Bees! I knew it!,Pszczoły! Wiedziałem!
wanst_encounter_beehiveplatform_3_1,Did you know bees are the only living beings that are #2.10 truly immortal?,"Czy wiesz, że pszczoły są jedynymi żywymi istotami, które są #2.10 naprawdę nieśmiertelne?"
wanst_encounter_beehiveplatform_4_1,Hey boys!. #0.70 My hair ain't no honey!,"Hej, chłopcy! #0.70 Moje włosy to nie miód!"
wanst_encounter_beehiveplatform_5_1,This mane isn't honey-coated. #1.50 It's just naturally golden!,Ta grzywa nie jest pokryta miodem. #1.50 Jest po prostu naturalnie złota!
wanst_encounter_crusher_1_1,What an odd carousel.,Co za dziwna karuzela.
wanst_encounter_crusher_2_1,Mmm.. #0.60 Don't need a massage right now.,Mmm... #0.60 Nie potrzebuję teraz masażu.
wanst_encounter_crusher_3_1,Didn't take me long to figure this out.,Nie zajęło mi długo rozgryzienie tego.
wanst_encounter_crusher_4_1,Like a stroll on a summer's day.,Jak spacer w letni dzień.
wanst_encounter_stomper_1_1,Seems like you got a crush on me.,"Wygląda, jakbyś się we mnie miażdżąco zakochał."
wanst_encounter_stomper_2_1,Is that a pancake machine?,Czy to maszyna do naleśników?
wanst_encounter_stomper_3_1,You can stomp all you want!,"Możesz tupać, ile chcesz!"
row933,Whoosh! I almost got flatlined here!,Świst! Prawie mnie tu spłaszczyło!
wanst_encounter_traphook_1_1,I don't want to get hooked up here.,Nie chcę się tu zahaczyć.
wanst_encounter_traphook_2_1,Doesn't seem like a pleasant place to hang out.,To nie wygląda na przyjemne miejsce do wiszenia.
row940,Hang in there!,Trzymaj się!
wanst_encounter_monsterinwall_3_1,They should fix this crack in the wall...,Powinni naprawić tę szczelinę w ścianie...
wanst_encounter_monsterinwall_4_1,The walls around here could use a makeover.,Tutejszym ścianom przydałaby się metamorfoza.
wanst_encounter_monsterinwall_5_1,Something is living in there...,Coś tam mieszka...
row947,Peek-a-boo!,A kuku!
row951,Whoop! Almost got me there.,Uff! Prawie mnie dorwało.
row952,No touching!,Bez dotykania!
row954,Hey! You thief!,Hej! Ty złodzieju!
row955,Give that back!,Oddawaj to!
row956,Hey! That's not yours!,Hej! To nie twoje!
row957,Finders keepers!,Znalezione nie kradzione!
wanst_encounter_monsterinwall_1_1,The walls have arms!,Ściany mają ręce!
row964,"Didn't expect that, huh?","Nie spodziewałeś się tego, co?"
row965,Dis-armed! Ha!,Rozbrojony! Ha!
row966,I got just the feet to handle dis-arming.,"Mam dokładnie takie stopy, żeby poradzić sobie z rozbrajaniem."
wanst_encounter_monsterinwall_2_1,I hate arms!,Nienawidzę rąk!
wanst_encounter_monsteringap_1_1,Hey there gapman.,"Hej tam, panie szczelinowy."
wanst_encounter_monsteringap_2_1,"Hands off me, creep!","Łapy precz, dziwaku!"
wanst_encounter_monsteringap_6_1,Uhh sorry!,"Uhh, przepraszam!"
wanst_encounter_monsteringap_3_1,Shhh!,Ciii!
wanst_encounter_monsteringap_4_1,Easy there buddy.,"Spokojnie, kolego."
wanst_encounter_monsteringap_5_1,"Bit of a drama queen, eh?","Trochę z ciebie królowa dramatu, co?"
wanst_encounter_hanganvil_1_1,"This reminds me of my cousins #1.70 Anne, Will, and Will. #3.80 Junior.","To przypomina mi moich kuzynów #1.70 Anię, Wilka i Wilka. #3.80 Juniora."
wanst_encounter_hanganvil_2_1,"That rope looks about strong enough, I think.","Ta lina wygląda na dość mocną, chyba."
wanst_encounter_hanganvil_3_1,What use is an anvil up there?,Po co tam kowadło?
wanst_encounter_hanganvil_4_1,They have a weird understanding #1.30 of workplace safety here...,Mają tu dziwne rozumienie #1.30 bezpieczeństwa pracy...
wanst_encounter_gooonfloor_1_1,"They should put up a ""wet floor"" sign. #2.00 Ew.","Powinni postawić znak ""mokra podłoga"". #2.00 Fuj."
wanst_encounter_gooonfloor_2_1,Is that vomit?,Czy to wymiociny?
wanst_encounter_gooonfloor_3_1,What's that green stew doing on the floor? #3.00 Don't they have plates around here?,Co ten zielony gulasz robi na podłodze? #3.00 Nie mają tu talerzy?
wanst_encounter_alcove_1_1,Alcove! I knew it!,Alkowa! Wiedziałem!
wanst_encounter_alcove_2_1,Alcoves are walls refusing to do their duty.,Alkowy to ściany odmawiające wykonywania obowiązków.
wanst_encounter_alcove_3_1,My aunt loved alcoves.,Moja ciotka kochała alkowy.
