key,en,pl
wanst_evelius_poison_anti_3_1,Oh Jeez Louise! #2.00 You've been lethally poisoned. #4.50 Meet me on the next floor and I'll see if I can get you a cure.,"O Jezu słodki! #2.00 Zostałeś śmiertelnie otruty. #4.50 Spotkaj się ze mną na następnym piętrze, a zobaczę, czy znajdę lekarstwo."
wanst_evelius_poison_anti_return_1_1,"Aaaah, what a surprise. #2.20 This calls for a celebration.","Aaaach, co za niespodzianka. #2.20 To wymaga świętowania."
wanst_evelius_poison_anti_return_2_1,Alright. #1.00 As promised: #2.00 Here's your cure. #3.50 We don't want you to die like this. #5.70 There's far more entertaining ways down here.,"Dobrze. #1.00 Jak obiecałem: #2.00 Oto twoje lekarstwo. #3.50 Nie chcemy, żebyś umarł akurat tak. #5.70 Na dole są znacznie zabawniejsze sposoby."
wanst_evelius_poison_anti_return_3_1,"Whoa. You seem a little run-down. #2.50 Hehe. #3.20 Here, take this.","Whoa. Wyglądasz na trochę wykończonego. #2.50 Hehe. #3.20 Masz, weź to."
wanst_evelius_poison_1_1,You're getting quite far. #2.50 Too far! #4.00 Hehehe. #5.50 Enjoy your slow death.,Zachodzisz dość daleko. #2.50 Za daleko! #4.00 Hehehe. #5.50 Miłego powolnego umierania.
evelius_see_transformation_1_1,"Aaah! #0.90 That kinda behavior is not allowed, pal.","Aaach! #0.90 Takie zachowanie jest niedozwolone, kolego."
evelius_see_transformation_2_1,Haha! I can do the transforming thing too.,Haha! Ja też potrafię robić tę sztuczkę z przemianą.
evelius_see_transformation_3_1,"Hey, only I'm allowed to do those tricks.","Hej, tylko ja mogę robić takie numery."
wanst_evelius_attacked_1_1,Better think this over!,Lepiej to przemyśl!
wanst_evelius_attacked_2_1,"Hey, you really want to try something?","Hej, naprawdę chcesz czegoś spróbować?"
wanst_evelius_attacked_3_1,Are you sure you want to fight me?,Na pewno chcesz ze mną walczyć?
wanst_evelius_attacked_4_1,"This isn't gonna work out for you, pal.","To się dla ciebie dobrze nie skończy, kolego."
wanst_evelius_attacked_5_1,"You want to get physical, huh!?","Chcesz przejść do rękoczynów, co!?"
wanst_evelius_spawnmonsters_1_1,Hey look! #1.10 I brought you some friends to play with. #3.50 Have fun. #5.00 Ciao!,"Hej, patrz! #1.10 Przyprowadziłem ci kilku przyjaciół do zabawy. #3.50 Baw się dobrze. #5.00 Ciao!"
wanst_evelius_spawnmonsters_2_1,I don't see any scratches or wounds on you at all. #4.00 Looks like you could use a makeover.,"Nie widzę na tobie żadnych zadrapań ani ran. #4.00 Wygląda na to, że przydałaby ci się metamorfoza."
wanst_evelius_spawnmonsters_comeback_1_1,Hey friends! #1.20 How are you doing? #2.30 Have we met before?,"Hej, przyjaciele! #1.20 Jak się macie? #2.30 Czy my się już znamy?"
wanst_evelius_spawnmonsters_comeback_2_1,What an empathetic fella. #2.50 That guy always knows what I need.,"Co za empatyczny gość. #2.50 Ten typ zawsze wie, czego mi trzeba."
wanst_evelius_spawnmonsters_comeback_3_1,What an empathetic fella. #2.50 That guy always knows what I need.,"Co za empatyczny gość. #2.50 Ten typ zawsze wie, czego mi trzeba."
wanst_evelius_transform_start_1_1,"Listen, I can't let you go any further. #3.50 So here's the deal.#5.00 I'll turn you into a monster. #7.00 And then you come work here for me. #9.40 As you can see, many choose this life. #12.8Maybe it was, because they didn't like their boring human form. #16.1 Or, because the other option was devourment. #19.5 Anyways. What's your pick?","Słuchaj, nie mogę puścić cię dalej. #3.50 Więc umowa jest taka.#5.00 Zmienię cię w potwora. #7.00 A potem przyjdziesz tu dla mnie pracować. #9.40 Jak widzisz, wielu wybiera takie życie. #12.8Może dlatego, że nie lubili swojej nudnej ludzkiej postaci. #16.1 Albo dlatego, że drugą opcją było pożarcie. #19.5 W każdym razie. Co wybierasz?"
wanst_evelius_transform_start_2_1,"I'm impressed that you've come this far. #2.50 I offer all worthy heroes a deal to work here in the tower. #7.00 Alternatively, I can offer you a painful death. #10.5 How do you choose?","Jestem pod wrażeniem, że zaszedłeś tak daleko. #2.50 Wszystkim godnym bohaterom oferuję pracę tutaj, w wieży. #7.00 Alternatywnie mogę zaoferować ci bolesną śmierć. #10.5 Co wybierasz?"
wanst_evelius_transform_start_3_1,"Okay. I think we've had just about enough fun. #4.30 I usually don't let folks go further than this, but... #8.00 I'll give you one last chance. #10.5 Either become one of us, or #12.5 I'll eat you right here. #14.7 What do you think?","Dobrze. Chyba wystarczy nam już zabawy. #4.30 Zwykle nie pozwalam ludziom iść dalej niż tutaj, ale... #8.00 dam ci ostatnią szansę. #10.5 Albo zostaniesz jednym z nas, albo #12.5 zjem cię tutaj. #14.7 Co ty na to?"
wanst_evelius_transform_neutral_1_1,Oookay! #2.00 Dinner time!,Dooobrze! #2.00 Pora obiadowa!
wanst_evelius_transform_positive_1_1,Oh yeah! #0.90 Team Tower all the way!,O tak! #0.90 Drużyna Wieża na całego!
wanst_evelius_transform_positive_1_2,Neat! #1.30 Any last words?,Świetnie! #1.30 Jakieś ostatnie słowa?
wanst_evelius_transform_positive_2_1,Mmmh. Guess I'll go with the monster transformation first.,Mmmh. Chyba najpierw wybiorę przemianę w potwora.
wanst_evelius_transform_positive_2_2,An excellent choice!,Znakomity wybór!
wanst_evelius_transform_positive_3_1,I'm bad at these quizzes. #1.50 So I normally pick the first thingy.,Jestem słaby w takich quizach. #1.50 Więc zwykle wybieram pierwszą rzecz.
wanst_evelius_transform_positive_3_2,The transformation?,Przemianę?
wanst_evelius_transform_positive_3_3,"Yeah, answer A.","Tak, odpowiedź A."
wanst_evelius_transform_positive_3_4,Let me write that down.,Zapiszę to.
wanst_evelius_transform_negative_1_1,Do you know how much I work out to achieve this physique? #3.50 Get lost!,"Wiesz, ile ćwiczę, żeby osiągnąć taką sylwetkę? #3.50 Spadaj!"
wanst_evelius_transform_negative_1_2,Alright. #1.20 Guess I'll have more work to chew on then. #4.10 Yumm!,"Dobrze. #1.20 Wygląda na to, że będę miał więcej pracy do przeżucia. #4.10 Mniam!"
wanst_evelius_transform_negative_2_1,"I would rather die as a hero with an incredible haircut, #4.00 than live a life as a meagre beast.","Wolałbym umrzeć jako bohater z niesamowitą fryzurą, #4.00 niż żyć jako marna bestia."
wanst_evelius_transform_negative_2_2,And die you will!,I umrzesz!
wanst_evelius_transform_negative_3_1,"Sorry dude. #1.00 Thanks for the offer, but... #2.30 I like myself just as I am.","Wybacz, stary. #1.00 Dzięki za ofertę, ale... #2.30 lubię siebie takim, jaki jestem."
wanst_evelius_transform_negative_3_2,"Yesss, you seem quite tasty.","Taaak, wyglądasz całkiem smakowicie."
wanst_evelius_poison_comeback_1_1,Mm I do like this green skintone. #2.70 But I'm guessing that might be a trend that dies off quickly.,"Mm, podoba mi się ten zielony odcień skóry. #2.70 Ale zgaduję, że to trend, który szybko umrze."
wanst_evelius_poison_comeback_2_1,I feel a tickling sensation in my right toe.,Czuję łaskotanie w prawym palcu u nogi.
wanst_evelius_poison_comeback_3_1,I can feel a harsh venemous poison running through my veins. #4.50 Just like the last time I drank that alcohol-free beer.,"Czuję, jak ostry, jadowity jad płynie w moich żyłach. #4.50 Zupełnie jak ostatnio, gdy wypiłem to piwo bezalkoholowe."
wanst_evelius_poison_comeback_4_1,Mmm guess I have been poisoned. #2.60 Good thing I know an old recipe from my gran to cure me: #6.00 Take a glass of goat's milk. #7.70 Add a 6-day-old egg... #9.50 Or was it 6 weeks? #11.5 Damnit.,"Mmm, chyba zostałem otruty. #2.60 Dobrze, że znam starą recepturę babci na lekarstwo: #6.00 Weź szklankę koziego mleka. #7.70 Dodaj sześciodniowe jajko... #9.50 A może sześciotygodniowe? #11.5 Cholera."
