key,en,pl
wanst_encounter_undershirt_1_1,Someone forgot their dirty laundry.,Ktoś zapomniał brudnego prania.
wanst_encounter_undershirt_2_1,Is this the laundromat part of the tower?,Czy to pralniowa część wieży?
wanst_encounter_undershirt_3_1,Where's the dad to this undershirt?,Gdzie tata od tego podkoszulka?
wanst_equip_undershirt_1_1,I am now disguised as a regular dad.,Jestem teraz przebrany za zwykłego tatę.
wanst_equip_undershirt_2_1,This displays my muscles in the brightest light.,To pokazuje moje mięśnie w najjaśniejszym świetle.
wanst_equip_undershirt_3_1,Mustard stain. #1.00 Nice.,Plama z musztardy. #1.00 Miło.
wanst_encounter_bataxe_1_1,A bat shaped axe -- #1.90 or an axe shaped bat?,Topór w kształcie nietoperza -- #1.90 czy nietoperz w kształcie topora?
wanst_pickup_bataxe_1_1,Not sure if bats are that sharp. #1.90 Let's find out.,"Nie jestem pewien, czy nietoperze są aż tak ostre. #1.90 Sprawdźmy."
wanst_pickup_bataxe_2_1,Not a fan of battery.,Nie jestem fanem baterii.
wanst_pickup_bataxe_3_1,This weapon is good for battle.,Ta broń nadaje się do bitwy.
wanst_attack_bataxe_1_1,Say hello to my bat friend!,Przywitaj się z moim nietoperzowym przyjacielem!
wanst_encounter_katana_1_1,A ka-ta-na fo fanna!,Ka-ta-na fo fana!
wanst_encounter_katana_2_1,Steel!,Stal!
wanst_encounter_katana_3_1,This odd sword belongs to the late Sam Ray.,Ten dziwny miecz należał do świętej pamięci Sama Raya.
wanst_pickup_katana_1_1,Let's slice some fruit.,Pokrójmy trochę owoców.
wanst_pickup_katana_2_1,This blade will slice through butter #1.80 as if it were cheese.,To ostrze przetnie masło #1.80 jakby było serem.
wanst_encounter_sorrow_1_1,No surprise to find sorrow here...,"Nie dziwi mnie, że znajduję tu smutek..."
wanst_encounter_sorrow_2_1,What a weird name for a weapon. #2.20 Blades usually bring me tons of joy.,Co za dziwna nazwa dla broni. #2.20 Ostrza zwykle dają mi mnóstwo radości.
wanst_pickup_sorrow_1_1,This weapon shall bring me infinite joy!,Ta broń przyniesie mi nieskończoną radość!
wanst_pickup_sorrow_2_1,I think I'd enjoy this weapon way more #2.40 if I were illiterate...,"Chyba cieszyłbym się tą bronią o wiele bardziej, #2.40 gdybym był analfabetą..."
wanst_pickup_sorrow_3_1,This sword has someone's name on it. #2.20 But I'm taking it anyway.,Ten miecz ma czyjeś imię. #2.20 Ale i tak go biorę.
wanst_pickup_sorrow_4_1,Not the most optimistic weapon.,Nie najbardziej optymistyczna broń.
wanst_attack_sorrow_1_1,Eat sorrow!,Jedz smutek!
wanst_drop_sorrow_1_1,Enough sorrow for me.,Dość smutku jak dla mnie.
wanst_drop_sorrow_2_1,"Yeah. I'm more of a #1.00 ""fun"" guy anyway...",Taa. I tak jestem bardziej #1.00 „wesołym” grzybkiem...
wanst_encounter_trident_1_1,Tri is my favourite number.,Tri to moja ulubiona liczba.
wanst_encounter_trident_2_1,Trident... #1.00 I wonder what this weapon's got to do with teeth.,"Trójząb... #1.00 Ciekawe, co ta broń ma wspólnego z zębami."
wanst_encounter_trident_3_1,What was the devil thinking #1.30 when he invented this thing?,"Co diabeł sobie myślał, #1.30 kiedy wynalazł to coś?"
wanst_encounter_trident_4_1,A pitchfork for the rich.,Widły dla bogatych.
wanst_pickup_trident_1_1,Call me the tridentist!,Mów mi trójdentysta!
wanst_pickup_trident_2_1,Everything's worth a tri-dent.,Wszystko jest warte trój-zębu.
wanst_pickup_trident_3_1,This let's me pick up #1.00 three sausages at once. #2.90 Genius.,To pozwala mi nabić #1.00 trzy kiełbaski naraz. #2.90 Geniusz.
wanst_attack_trident_1_1,Devil's poke!,Diabelskie ukłucie!
wanst_attack_trident_2_1,Trident me!,Spróbuj mnie trójzębem!
wanst_encounter_spear_1_1,Looks like someone's got a #1.40 spear to spare.,"Wygląda na to, że ktoś ma #1.40 włócznię w zapasie."
wanst_encounter_spear_2_1,Spearing is caring.,Włóczniowanie to troska.
wanst_encounter_spear_3_1,What an immense toothpick.,Co za ogromna wykałaczka.
wanst_pickup_spear_1_1,A picky weapon.,Wybredna broń.
wanst_pickup_spear_2_1,Time for some sparring.,Czas na trochę sparingu.
wanst_attack_spear_1_1,Spear me the trouble!,Oszczędź mi kłopotu włócznią!
wanst_attack_spear_2_1,Are you my spearing partner?,Jesteś moim partnerem do włóczniowania?
wanst_attack_spear_3_1,Here comes de-spair!,Nadchodzi roz-włócz-nienie!
wanst_attack_spear_4_1,Fear the spear!,Bój się włóczni!
wanst_encounter_plumbershelper_1_1,A plumber's helper? #1.50 Glad this place has a little bit of dignity...,"Pomocnik hydraulika? #1.50 Miło, że to miejsce ma choć odrobinę godności..."
wanst_pickup_plumbershelper_1_1,Anybody in need of plumbing?,Ktoś potrzebuje hydrauliki?
wanst_pickup_plumbershelper_2_1,Clogged toilets no more!,Koniec zatkanych toalet!
wanst_attack_plumbershelper_1_1,Suction action!,Akcja ssania!
wanst_attack_plumbershelper_2_1,Rubber slapper!,Gumowy klaps!
wanst_attack_plumbershelper_3_1,Plump up the jam!,Podkręć ten zator!
wanst_encounter_tongs_1_1,I like weapons with no function at all.,Lubię bronie zupełnie bez funkcji.
wanst_encounter_tongs_2_1,How does that piece of hot coal stay in there?,Jak ten kawałek gorącego węgla się tam trzyma?
wanst_encounter_tongs_3_1,This weapon is completely useless.,Ta broń jest kompletnie bezużyteczna.
wanst_attack_tongs_1_1,Liars get pliers!,Kłamców łapią szczypce!
wanst_encounter_bandana_1_1,A bandana. #1.10 Not a banana.,Bandana. #1.10 Nie banan.
wanst_encounter_bandana_2_1,Bandana fo-fana!,Bandana fo-fana!
wanst_pickup_bandana_1_1,"I might look like trouble, #1.50 but fear not, #2.30 I have a gentle heart.","Może wyglądam na kłopoty, #1.50 ale bez obaw, #2.30 mam łagodne serce."
wanst_pickup_bandana_2_1,This bandana instantly puts me #1.90 in the mood for some roughhousing.,Ta bandana natychmiast wprawia mnie #1.90 w nastrój na bijatykę.
row623,Spikes on a helmet? #1.70 Very daring.,Kolce na hełmie? #1.70 Bardzo śmiało.
row626,These spikes are an exceptional upgrade #2.10 to my style.,Te kolce to wyjątkowe ulepszenie #2.10 mojego stylu.
wanst_encounter_blackarmor_1_1,This armor will certainly not make me look like #2.50 a jolly good fellow.,"Ta zbroja z pewnością nie sprawi, że będę wyglądał jak #2.50 wesoły poczciwiec."
wanst_encounter_blackarmor_2_1,That's the most evil armor I can imagine. #2.50 Neat.,"To najbardziej zła zbroja, jaką mogę sobie wyobrazić. #2.50 Zgrabnie."
wanst_encounter_blackarmor_3_1,That armor has been spiked.,Ta zbroja została okolcowana.
wanst_equip_blackarmor_1_1,The black knight is in town.,Czarny rycerz jest w mieście.
wanst_equip_blackarmor_2_1,This armor spells business.,Ta zbroja mówi: interesy.
wanst_equip_blackarmor_3_1,Black steel to contrast with my #1.80 golden mane.,Czarna stal jako kontrast dla mojej #1.80 złotej grzywy.
wanst_equip_blackarmor_4_1,I am now disguised a regular robber knight.,Jestem teraz przebrany za zwykłego rycerza-rabusia.
wanst_equip_blackarmor_5_1,I hope there are no spikes on the inside.,"Mam nadzieję, że od środka nie ma kolców."
wanst_encounter_greathelm_1_1,A helmet that covers my entire face? #2.30 Not sure about that.,Hełm zakrywający całą twarz? #2.30 Nie jestem pewien.
wanst_encounter_greathelm_2_1,Is that a helmet #1.00 or a garbage can?,"Czy to hełm, #1.00 czy kosz na śmieci?"
wanst_equip_greathelm_1_1,Can you still hear me?,Czy nadal mnie słyszysz?
wanst_equip_greathelm_2_1,I feel like a tin can.,Czuję się jak puszka.
wanst_equip_greathelm_3_1,Grim man in a tin can.,Ponury człowiek w puszce.
wanst_equip_greathelm_4_1,I feel safe in here.,Czuję się tu bezpiecznie.
wanst_equip_greathelm_5_1,Helloo-o.,Haloo-o.
wanst_encounter_princesshat_1_1,A princess used to wear that odd cone.,Księżniczka nosiła kiedyś ten dziwny stożek.
wanst_pickup_princesshat_1_1,What's a cone without some ice cream?,Czym jest rożek bez odrobiny lodów?
wanst_equip_princesshat_1_1,Look. I'm a princess.,Patrzcie. Jestem księżniczką.
wanst_equip_princesshat_2_1,Royal after all!,Jednak królewski!
wanst_equip_princesshat_3_1,Wearing this hat makes me #1.30 hungry for some reason.,"Noszenie tej czapki sprawia, #1.30 że z jakiegoś powodu robię się głodny."
row662,Call me Prince Harming.,Mów mi Książę Krzywda.
wanst_attack_pokey_1_1,Pokey pokey!,Kłuj kłuj!
wanst_attack_stabby_1_1,Stabby stabby!,Dźg dźg!
wanst_headroom_beartrap_1_1,A bear trap.,Potrzask na niedźwiedzie.
wanst_headroom_bandana_1_1,A bandana.,Bandana.
wanst_headroom_sorrow_1_1,"A big sword with ""sorrow"" written on its blade. For whatever reason...",Wielki miecz z napisem „żal” wyrytym na klindze. Nie wiadomo czemu...
wanst_headroom_spikedshield_1_1,A spiked shield.,Kolczasta tarcza.
wanst_headroom_princesshat_1_1,A princess hat.,Kapelusz księżniczki.
wanst_headroom_greathelm_1_1,A great helm.,Wielki hełm.
wanst_topoftower_peasant_1_1,"What am I, a peasant? #1.50 Oh well.","Kim ja jestem, chłopem? #1.50 No trudno."
wanst_topoftower_peasant_2_1,Beware the unpleasant peasant!,Strzeż się nieprzyjemnego chłopa!
wanst_topoftower_peasant_3_1,"No one would hurt a regular guy #1.50 from the streets, right?","Nikt nie skrzywdzi zwykłego gościa #1.50 z ulicy, prawda?"
wanst_topoftower_peasant_4_1,I am just a peasant. #1.50 But that doesn't mean I can't be a hero. Right?,"Jestem tylko chłopem. #1.50 Ale to nie znaczy, że nie mogę być bohaterem. Prawda?"
wanst_topoftower_peasant_5_1,Another day in the life of a regular peasant.,Kolejny dzień z życia zwykłego chłopa.
wanst_topoftower_peasant_6_1,The peasant is present!,Chłop obecny!
wanst_topoftower_peasant_7_1,"Hmmm, a creepy dark hole... #2.00 I have clothes and even #3.50 a stick to protect me... #5.00 What could possibly go right?","Hmmm, przerażająca ciemna dziura... #2.00 Mam ubrania i nawet #3.50 kij do obrony... #5.00 Co mogłoby pójść dobrze?"
row726,"He had rescued the princess, who opted for food instead of drinks.","Uratował księżniczkę, która wybrała jedzenie zamiast trunków."
wanst_princesspretty_village_1_1_a,"Hey, princess!","Hej, księżniczko!"
wanst_princesspretty_village_1_1_b,Oh princess!,"O, księżniczko!"
wanst_princesspretty_village_1_1_c,Princess!,Księżniczko!
wanst_princesspretty_village_1_2_a,Let out your air!,Wypuść powietrze!
wanst_princesspretty_village_1_2_b,Let's see what you downed!,"Zobaczmy, co połknęłaś!"
wanst_princesspretty_village_1_2_c,Eaten anything lately?,Jadłaś coś ostatnio?
wanst_princesspretty_village_1_2_d,What's up?,Co tam?
wanst_princesspretty_village_1_2_e,What’s cookin’?,Co się pichci?
row739,"Eh... you won't bite anymore, right?","Ech... już nie będziesz gryźć, prawda?"
row740,Friend or foe?,Przyjaciel czy wróg?
row741,You... aren't hangry anymore?,Ty... nie jesteś już głodna i zła?
row742,Are you well fed now?,Jesteś już najedzona?
row743,"You didn't have breakfast, I guess.",Chyba nie jadłaś śniadania.
row744,That was the most expensive dinner I’ve ever paid for.,"To była najdroższa kolacja, za jaką kiedykolwiek zapłaciłem."
row745,Do you require dessert?,Czy wymagasz deseru?
row747,Okay then... come along,No dobrze... chodź ze mną.
row748,I'll give you a chance.,Dam ci szansę.
row749,It's okay. We all have our little flaws.,W porządku. Wszyscy mamy swoje drobne wady.
row750,I understand. It's hard to meet people when you eat people.,"Rozumiem. Trudno poznawać ludzi, kiedy się ludzi zjada."
row751,Glad we found your love language.,"Cieszę się, że znaleźliśmy twój język miłości."
row752,No hard feelings.,Bez urazy.
